Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1124.7,0.23614,125.17,5.3663,0.046074,0.1026,0.11404,0.13641,0.099227,0.13429,0.32332,0.25442,0.031161,1.2415428166062656
1126.4,0.23587,125.19,5.3659,0.046089,0.10278,0.11404,0.1364,0.099227,0.13428,0.32335,0.25442,0.031157,1.2417378320831467
1124.9,0.23535,125.39,5.3839,0.045867,0.10088,0.11406,0.13636,0.099123,0.13422,0.33063,0.2545,0.031125,1.24676526846192
1124.9,0.23536,125.38,5.384,0.045866,0.10087,0.11406,0.13636,0.099122,0.13422,0.33066,0.2545,0.031125,1.2467901512865638
1146.4,0.22944,125.21,5.3931,0.045856,0.10219,0.11411,0.13615,0.099046,0.13411,0.3323,0.25457,0.031055,1.2493794954975934
1224.7,0.21579,123.09,5.4686,0.045419,0.099175,0.11436,0.13534,0.098292,0.1337,0.33911,0.2551,0.030559,1.2510406102839473
1121.0,0.23543,125.18,5.3666,0.046049,0.10242,0.11404,0.13644,0.09924,0.13433,0.33395,0.25442,0.031185,1.2520625056418246
1152.1,0.23193,123.29,5.3764,0.046192,0.10423,0.1141,0.13611,0.099045,0.13415,0.33345,0.25455,0.03094,1.2527663199140096
1117.9,0.23855,125.42,5.4028,0.045619,0.097736,0.11407,0.13637,0.098997,0.13413,0.34074,0.25459,0.031066,1.2533096815344864
1136.9,0.23361,124.31,5.3523,0.046376,0.10478,0.11406,0.13632,0.099265,0.1343,0.33273,0.25439,0.031109,1.253334948771096
