iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,745.3689362942799,0.879710326827241,421.57365596083315,13.867266443755643,1.6594552277841002,0.3128709898377859,1.7590451569495758
2,1601.235395345078,9.887496055192612,455.35398482399665,2.0687184237248344,4.5187840701770146,0.2294720811879852,4.5918273022223195
3,1873.4279856916287,5.153822624131326,338.2191294058071,10.999067906320512,6.101921042955499,0.3410350918266454,6.210475884219517
4,986.0303215933881,15.856700007691577,85.607808035038,19.65731534900447,2.614701853026405,0.14250026640800245,2.6600610966078957
5,1233.2600511447456,13.170969455891264,285.7470977202874,7.6338283298397585,4.524413847788569,0.30334879321583486,4.620972767631092
6,1265.3372803193986,18.4707376147524,187.3996869049009,17.204128663684912,3.908404422213559,0.21762335918882564,3.9776760889078884
7,355.4385840610296,10.43840957385247,31.937846607882904,9.318868074147677,0.4000745298885722,0.32218624426056786,0.5026295966291365
8,19.284055075582312,4.444013309710968,242.51436830507294,5.723553301317682,0.3133648698341625,0.29852325405242197,0.40838777285480377
9,1653.7,1.7438,10.463,18.33,2.488056139003418,0.3769099650406266,2.608030307077036
10,39.087,0.92168,65.537,6.1626,0.7157149869187229,0.3749882928439356,0.83507746773413
11,408.59,0.29981,222.18,4.9289,0.20431255240599394,0.24219963245470913,0.28140708984640833
12,1.7948,6.069e-08,214.97,5.554,0.4241288584081404,0.4145978943865511,0.5560994669823628
13,1191.1,0.00010401,221.28,4.2263,0.3738794312291381,0.195451014641152,0.4360934214540696
14,308.41,0.26763,150.18,2.6109,0.4789256846537146,0.24116885954558698,0.555692116886745
15,616.02,3.2995,158.09,1.3192,0.29240480662350893,0.15280009032659314,0.34104258598423975
16,1992.5,8.9245,38.118,2.5319,4.391637556687492,0.24050723391436638,4.468193386941152
17,424.25,3.538,139.27,1.1159,0.22035848336731068,0.15654515201671618,0.27018835288837584
18,1993.8,0.00011128,232.3,19.907,0.19044317092338853,0.22793356396209757,0.26299667772562957
19,1949.2,2.6187e-11,2.2507,19.809,0.9363584298722071,0.4378164565604313,1.0757197363293485
20,724.65,0.43481,83.411,1.1917,0.579255510845902,0.15541753504335235,0.6287264487365167
21,1429.0,0.32831,157.02,1.447,0.16323246584237494,0.15110470233941997,0.21133058644587127
22,210.82,0.515,458.45,1.1155,0.2882569143299358,0.15706750603582487,0.338253054299371
23,1997.1,0.0041123,85.541,19.916,0.402780287772358,0.19975016313145622,0.4663627394639255
24,921.78,0.44072,217.29,1.6136,0.08584353069509182,0.21716056160331149,0.15496788434264996
25,1957.7,0.42966,215.64,1.4362,0.31826190486113665,0.15137112438992456,0.366444830237206
26,1003.6,0.47347,237.49,1.175,0.16351941231035733,0.15560587260907377,0.21305029991008104
27,1320.8,0.53226,157.82,1.6754,0.17061595732975335,0.19604824045944463,0.23302005043693158
28,1406.1,0.35106,190.62,1.5711,0.034432983445695405,0.20742777679844313,0.10045929546976456
29,1437.5,0.28362,189.48,1.7581,0.03807093959406928,0.23750324346747836,0.11367056999048344
30,1956.2,0.25361,193.0,1.3969,0.039652935000313944,0.15210063630460469,0.08806807123091481
31,1593.6,0.34551,193.41,1.4904,0.03989218615239731,0.1508649028357413,0.08791397620317076
32,1552.5,0.33495,197.16,1.5047,0.04062897098461422,0.15076125490067707,0.08861776887297419
33,1512.8,0.337,201.23,1.5178,0.04627779631185533,0.1507043674378601,0.09424848635840075
34,1565.8,0.33283,207.46,1.4982,0.07468999188979869,0.1508786537065635,0.12271615897869849
35,1553.5,0.34163,200.42,1.5134,0.053545758472606536,0.150704556776464,0.1015165087875014
