Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1242.9,0.21069,124.78,5.2541,0.048225,0.11061,0.11417,0.13656,0.099667,0.13455,0.3455,0.25423,0.031457,1.274966465934419
1241.9,0.2098,126.02,5.2228,0.048586,0.11068,0.11412,0.13667,0.099941,0.13473,0.3451,0.25405,0.031633,1.2755227087728942
1237.6,0.2097,125.19,5.2419,0.048303,0.11063,0.11416,0.13661,0.099754,0.1346,0.34673,0.25418,0.031515,1.2764815269651746
1240.7,0.21015,126.2,5.2209,0.048614,0.1107,0.11412,0.13668,0.099967,0.13474,0.34657,0.25404,0.031653,1.2770889257810158
1245.3,0.20905,126.49,5.2476,0.048242,0.1107,0.11412,0.1367,0.099835,0.13458,0.34745,0.25413,0.031607,1.2773397050143849
1259.9,0.20757,125.09,5.2679,0.048065,0.11059,0.11415,0.13661,0.099641,0.13446,0.34849,0.25425,0.031445,1.2777104599555513
1240.9,0.20965,126.31,5.2145,0.048683,0.11072,0.11412,0.1367,0.10001,0.13478,0.34711,0.25401,0.031676,1.2778015257342998
1259.1,0.20803,124.82,5.2566,0.048223,0.11058,0.11416,0.1366,0.099682,0.13453,0.34857,0.25422,0.031453,1.2780152503879219
1273.6,0.20579,124.91,5.247,0.048394,0.11057,0.11414,0.13666,0.099784,0.13459,0.3483,0.25416,0.031488,1.2780778992432664
1250.5,0.20831,126.4,5.2633,0.048042,0.11068,0.11412,0.13669,0.099742,0.13449,0.34889,0.25419,0.03156,1.27839478284718
