iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1653.2,0.00080398,183.47,5.6753,0.3790145118495772,0.07538683390552649,0.40301088636980165
2,1518.2,0.026626,121.93,6.4507,0.4639310239761592,0.0732382177226294,0.48724347272375307
3,1477.1,0.31984,85.306,8.0914,0.27912528499310296,0.07396861563144055,0.30267022661591936
4,1968.5,0.068525,111.87,12.748,0.26472929828083086,0.0729864531631906,0.2879616078801646
5,1993.3,0.15114,133.96,11.206,0.16306475774235374,0.0734187624432193,0.18643467565940963
6,1997.6,0.11858,124.62,9.2755,0.014420245967129305,0.07351508109253783,0.037820823062487165
7,1998.0,0.12208,123.1,9.3842,0.010634858326669747,0.07352377176340277,0.03403820174848149
8,1936.0,0.12201,127.32,8.8924,0.013756695170969455,0.07355919152493011,0.03717131305304162
9,1960.4,0.13399,118.46,8.86,0.025864522537516876,0.07360746628251032,0.049294506752179945
10,1996.4,0.12259,124.21,8.6982,0.010623660857297296,0.07355433195049896,0.03403673188878538
11,1999.7,0.12396,122.02,9.5299,0.012012922678092926,0.07352158647527764,0.035415570501090274
12,1996.9,0.12327,123.78,8.4533,0.011733605136060558,0.07355841774876572,0.0351479767175299
