iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,807.3167438366468,195.43580766517724,175.81985940133555,10.42099893792591,1.4058487155117012,0.09280857249296018,1.4353906016588154
2,420.38825851208094,541.2702956385356,6.795682578965165,3.791513010515734,0.3669220721186586,0.09737108894534008,0.3979162523584416
3,737.6337757197795,857.5543498389986,64.4608923222501,6.339037707715056,0.6371229209313432,0.09341719256426013,0.666858536864082
4,209.28772774287177,990.0314053466585,222.2998460414827,17.09275613809404,1.0972509857551052,0.17108336007565478,1.1517085106287273
5,912.9229357208991,492.0386283748307,356.4889160682159,18.33485132756047,2.9256719451050226,0.17702462956983844,2.9820206347951257
6,369.65506684273646,371.50622828844826,468.85816626195884,2.4577680050593127,2.208648528905014,0.10390562737471778,2.241722717328516
7,517.6402577710522,672.6778043217319,383.436016293928,11.975154661831525,2.6046690049478824,0.18822511037409398,2.6645829184079917
8,118.94332089296321,107.54852475544816,285.5393053049694,15.21152290673387,1.2953604970208696,0.16520117823731362,1.347945665263017
9,48.034,744.79,48.561,5.6153,0.538059071108749,0.10719216772482963,0.5721793978170333
10,252.97,726.09,73.929,3.9813,0.08706206442265295,0.09831465355276707,0.11835659060523304
11,259.82,630.3,90.612,2.6689,0.07161708720889105,0.10302399443002624,0.1044106431501122
12,352.72,979.14,76.235,3.597,0.09242217175099605,0.09967093437729035,0.12414841552846342
13,307.37,901.35,74.54,2.1515,0.12137658233560894,0.10801889060302491,0.15576006310915713
14,335.5,810.47,82.27,2.3282,0.033125797448169965,0.10602927362662876,0.06687596346841217
15,331.85,805.72,85.944,2.5659,0.01876696109181885,0.10409794880713646,0.051902367328584526
