iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,cp_gamma_0,stress_error,geodesic_error,reduced_error
1,55.592,0.56705,30.023,2.8369,4.4273e-07,0.3030091776301889,0.0887681998507617,0.33126497322142484
2,180.95,0.65937,48.629,3.1537,1.3281e-06,0.05147629105678343,0.08416045555652794,0.07826539608615782
3,186.44,0.59391,52.14,3.9982,1.4498e-06,0.1748432900927706,0.0780229195888911,0.19967875674683758
