iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,807.3167438366468,195.43580766517724,175.81985940133555,10.42099893792591,1.3949143046737051,0.09279972293562772,1.4244533739192322
2,420.38825851208094,541.2702956385356,6.795682578965165,3.791513010515734,0.36716350141716314,0.0974922272170439,0.39819624116642466
3,737.6337757197795,857.5543498389986,64.4608923222501,6.339037707715056,0.6265853975183073,0.09340711600995318,0.6563178059841916
4,209.28772774287177,990.0314053466585,222.2998460414827,17.09275613809404,1.0941341317047522,0.16634104735265398,1.147082131555268
5,912.9229357208991,492.0386283748307,356.4889160682159,18.33485132756047,2.8901721958136477,0.1798364350788978,2.94741591099531
6,369.65506684273646,371.50622828844826,468.85816626195884,2.4577680050593127,2.203267283658056,0.10391671371131991,2.2363450009720998
7,517.6402577710522,672.6778043217319,383.436016293928,11.975154661831525,2.5802095919479346,0.206201817193684,2.645845668909747
8,118.94332089296321,107.54852475544816,285.5393053049694,15.21152290673387,1.29171095387983,0.17502834598422187,1.3474242067690048
9,48.034,744.79,48.561,5.6153,0.5410563574348515,0.10711723885837135,0.5751528335441816
10,252.97,726.09,73.929,3.9813,0.09075109334347242,0.09831580613686874,0.12204598640496675
11,259.82,630.3,90.612,2.6689,0.07698950613891295,0.1029849815912105,0.10977064390785093
12,352.72,979.14,76.235,3.597,0.08831092642261902,0.09969472089791617,0.1200447416847595
13,307.37,901.35,74.54,2.1515,0.12486451594932607,0.10802607366423202,0.15925028316226955
14,335.5,810.47,82.27,2.3282,0.03329991291184559,0.10604546310054853,0.06705523220168857
