iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,0.01498,0.0014994,8.5528,12.206,0.9821906296982772,0.11925823008909575,1.0201517033444176
2,5.9772,0.91041,437.23,2.544,0.7192720228807036,0.09361830481554653,0.7490716548312596
3,10.386,0.041729,287.26,4.7935,0.3494821060728583,0.07549834277345821,0.3735139749681426
4,213.42,0.095771,103.28,18.683,0.6354065133957876,0.09782662913554693,0.6665456965816674
5,1633.8,0.12065,163.04,14.976,0.09148214644903074,0.07235180803724392,0.11451244223055733
6,1997.6,0.025268,114.39,9.2898,0.4659475463901241,0.0721466941166999,0.4889125523829476
7,1912.5,0.080681,76.425,4.1887,0.41949206355584884,0.07693852087107185,0.44398235537746894
8,980.52,0.14012,100.91,11.191,0.3307486415246303,0.07284342522710471,0.35393542391790744
9,1833.3,0.067708,153.16,3.2288,0.22882784202765077,0.08324105717596515,0.25532429346315066
10,1962.6,0.25761,114.21,13.808,0.444011309337952,0.07350026926984396,0.46740717168371404
11,1784.4,0.12744,115.82,15.907,0.07078377397339249,0.07329508406347648,0.09411432383946905
12,1801.6,0.13171,125.96,15.913,0.01974047553278486,0.0731607278975227,0.04302825850296859
13,1789.1,0.13297,123.87,15.775,0.024523892582357758,0.07318811220419305,0.04782039224808095
14,1781.7,0.13181,122.78,15.703,0.03291556235396541,0.07319475383011084,0.05621417611487857
15,1754.8,0.12967,125.48,16.137,0.03434014946717953,0.07313612367572678,0.05762010067032376
16,1798.9,0.13908,120.32,16.905,0.019621446265605923,0.07329819137031678,0.04295298521816916
17,1737.3,0.1337,123.7,16.562,0.031950644399130486,0.07317904039109992,0.05524425641706052
18,1867.0,0.12806,121.24,15.354,0.03391844784969538,0.07323505478919316,0.05722988980430713
19,1737.1,0.12712,125.73,16.009,0.044796113794743075,0.07310663309538942,0.06806667785461662
20,1746.0,0.13188,124.89,16.099,0.03180470735287647,0.0731508747528308,0.055089353969694776
21,1793.2,0.13042,124.29,16.381,0.028858554789208585,0.07318582995985981,0.052154327993997815
22,1965.2,0.12763,124.17,16.588,0.013654244087471682,0.07327307843056204,0.03697778934303985
23,1772.8,0.13513,123.7,15.424,0.02282073701608357,0.07318211012397224,0.04611532616033481
24,1629.0,0.14712,120.47,17.158,0.02866782108211569,0.07320411625555187,0.05196941499560538
25,1932.9,0.13229,123.86,13.217,0.020577506732879385,0.0731937020381032,0.0438757856979983
26,1727.9,0.13542,123.59,17.142,0.029218711732458515,0.07318266585496055,0.052513477771377395
27,1800.8,0.13081,125.98,15.651,0.021977650007645615,0.0731484110998342,0.04526151241935897
28,1753.1,0.13403,122.67,15.378,0.03334305592123174,0.07318229398673434,0.05663770359081786
