Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
612.69,0.59886,144.06,9.6064,0.15849,0.11984,0.12306,0.055742,0.14138,0.11841,0.4552,0.071119,0.55778,1.801014688035957
631.08,0.5937,141.64,9.5831,0.15831,0.11997,0.1233,0.055861,0.14133,0.11679,0.43495,0.07123,0.58912,1.8108526051294778
628.35,0.62073,141.65,9.5186,0.15839,0.11986,0.12359,0.055997,0.14112,0.11716,0.62376,0.070979,0.51242,1.9232765642354988
658.62,0.59642,138.61,9.5188,0.15799,0.12013,0.12369,0.056048,0.14116,0.1149,0.55495,0.071196,0.59322,1.9332694457444386
680.76,0.53123,143.6,9.5412,0.15837,0.11987,0.12335,0.055911,0.14112,0.11674,0.37355,0.071142,0.78837,1.9484203998265461
603.99,0.6061,150.22,9.5627,0.15881,0.11941,0.12301,0.055761,0.14114,0.12171,0.71222,0.0705,0.45284,1.9553996460210996
652.1,0.58396,143.35,8.548,0.15955,0.11901,0.12614,0.05763,0.13877,0.12188,0.33997,0.069667,0.82551,1.9581209234232544
657.22,0.57525,143.64,8.6024,0.15946,0.11915,0.12596,0.057495,0.13888,0.12122,0.34285,0.069753,0.83711,1.9718760361243728
661.39,0.578,142.88,8.5787,0.15935,0.11925,0.12606,0.057538,0.1388,0.12053,0.33664,0.069748,0.84413,1.9720472496826371
677.12,0.57724,139.74,9.4622,0.15805,0.12016,0.12382,0.056099,0.14095,0.11479,0.55844,0.071087,0.62992,1.9733107894608488
