Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1465.4,0.1052,88.322,3.1261,0.068708,0.18113,0.11138,0.15388,0.1437,0.14212,0.67914,0.23413,0.072278,1.786452712523228
1508.7,0.1054,88.313,3.099,0.069219,0.18218,0.11108,0.15445,0.1448,0.14224,0.70308,0.23348,0.073572,1.814112466823275
1481.7,0.1051,75.94,3.4294,0.068491,0.17174,0.11101,0.15387,0.14479,0.14131,0.73116,0.23334,0.072774,1.828491726060294
1443.6,0.10542,92.898,3.0782,0.068232,0.18222,0.11152,0.15346,0.14248,0.14218,0.72478,0.23476,0.071166,1.8308092678390895
1543.9,0.1054,88.313,3.099,0.069447,0.1821,0.11076,0.1548,0.14546,0.14222,0.71989,0.23304,0.074366,1.8320761254263271
1538.3,0.10538,88.323,3.0824,0.069509,0.18278,0.11088,0.15481,0.14549,0.14232,0.7199,0.23307,0.07438,1.833138232845187
1491.1,0.10528,91.251,3.1336,0.068464,0.18017,0.11091,0.15388,0.14341,0.14185,0.73599,0.2341,0.072224,1.8410050024058764
1544.5,0.10603,86.446,3.0991,0.06967,0.18239,0.1109,0.15495,0.14591,0.14236,0.72841,0.23285,0.074751,1.8421882436981551
1339.9,0.1054,88.313,3.099,0.067897,0.183,0.11283,0.15255,0.14113,0.14253,0.74158,0.23584,0.069204,1.8465675556666927
1513.3,0.10412,89.827,3.2379,0.068275,0.17665,0.11035,0.15385,0.14345,0.14128,0.75385,0.23389,0.0723,1.8539018538428065
