Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
906.2,2.7236,189.25,1.8873,0.0,0.0
922.75,2.702,189.77,1.9026,0.0,0.0
905.97,2.7459,184.72,1.9111,0.0,0.0
907.19,2.7484,188.63,1.8639,0.0,0.0
904.76,2.7428,188.86,1.8668,0.0,0.0
921.87,2.7681,192.53,1.8655,0.0,0.0
906.95,2.7049,190.28,1.8808,0.0,0.0
917.08,2.7273,187.37,1.9072,0.0,0.0
915.18,2.6913,190.35,1.8571,0.0,0.0
934.5,2.8823,193.66,1.1051,0.0,0.0
