iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,561.4814400446614,778.71286389252,273.3131752084473,1.3611236645203497,0.7918572106754965,0.1182426162819693,0.8294950044062838
2,346.83677342188275,437.91702395054403,3.1920946706763957,11.032702092837607,0.4465196559430404,0.09363990675533748,0.4763261640045926
3,923.5176935883654,685.5241604095293,88.87866534646567,17.866914222506082,1.1047403671534315,0.22405099032937115,1.1760580123845392
4,16.46461355861993,553.994564412283,435.8207792626204,13.611271386870799,2.119985454908637,0.10059681302085488,2.1520064150117575
5,873.392962589271,997.250007737382,171.57419810561126,8.813345374195976,1.5592982623080502,0.09278378874803145,1.588832259544137
6,239.99515663263705,360.5419232125422,373.7472933686281,15.77676416530577,2.1643548226615166,0.18236275359188858,2.2224026900015135
7,651.9041390450881,233.2609624175138,242.94077166203763,7.394335534205603,1.6166176520856277,0.09157747979222008,1.6457676692552876
8,405.09719886670126,74.92858424010132,474.7715830881047,3.99820874983784,2.6458320816178746,0.09569276554878055,2.676292034928319
9,8.4454,23.449,24.755,3.2539,0.8761207887673836,0.09889155815817394,0.9075989493892497
10,48.707,362.9,39.062,19.459,0.6052330451953865,0.10674010141608457,0.6392094747283866
11,157.55,378.59,53.641,8.2668,0.35427111501790304,0.09418785207076819,0.38425203949044495
12,236.62,221.56,74.719,9.7971,0.11748883741193906,0.09230824070618843,0.14687146300495185
13,306.28,223.13,72.166,10.678,0.02379227127002798,0.09226393799149044,0.05316079487096762
14,313.11,235.98,73.09,10.156,0.015528196096743736,0.09209936301261244,0.04484433385488802
