Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1111.0,0.23685,125.89,5.4282,0.044984,0.098201,0.11431,0.13625,0.098563,0.13378,0.23112,0.25498,0.030805,1.1430079454354771
1110.7,0.23907,124.65,5.4207,0.045199,0.098113,0.11432,0.13618,0.098566,0.13382,0.23852,0.25497,0.030796,1.1504845785306177
1109.0,0.23788,125.93,5.4289,0.044963,0.099412,0.11431,0.13629,0.098557,0.13377,0.23763,0.25499,0.030792,1.1507091655588644
1115.3,0.23682,125.69,5.4189,0.045217,0.099154,0.11431,0.13623,0.098606,0.13383,0.23885,0.25495,0.030842,1.151989621741514
1109.0,0.23843,124.74,5.4191,0.045202,0.097941,0.11432,0.13623,0.098589,0.13383,0.24071,0.25496,0.030807,1.15257995160473
1111.4,0.23985,124.28,5.4361,0.044965,0.099449,0.11434,0.13604,0.09845,0.13373,0.24022,0.25505,0.030723,1.152973702238137
1104.6,0.24135,123.88,5.4354,0.044994,0.10204,0.11434,0.1361,0.098471,0.13372,0.23975,0.25503,0.030701,1.1551642303475471
1110.7,0.23917,125.11,5.4213,0.045167,0.097897,0.11431,0.13623,0.098575,0.13381,0.24445,0.25497,0.030802,1.156212277016372
1115.6,0.23936,124.31,5.4107,0.045476,0.10217,0.11432,0.13613,0.098598,0.13387,0.2406,0.25495,0.030816,1.1569279055321293
1099.9,0.24073,124.73,5.3966,0.045618,0.10152,0.11427,0.13649,0.098768,0.13392,0.24204,0.25484,0.03086,1.158321295172526
