iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,16.722,84.167,63.01,2.8644,0.5346017291106077,0.12097598869756833,0.5731095823039022
2,110.96,53.414,35.675,2.6662,0.5554710192627783,0.12035911339665405,0.5937825149492493
3,983.64,37.691,71.04,1.9036,1.141516807146674,0.13152566954077238,1.1833827280484441
4,119.99,56.463,78.311,3.6602,0.21396640269846068,0.11135420909529026,0.24941154832166856
5,224.43,230.36,61.585,8.2937,0.0346519461570772,0.15863735974277537,0.08514778608129708
6,230.25,188.99,64.283,8.2484,0.011449764719011836,0.157901507722144,0.06171137567029644
7,240.51,191.97,63.614,8.1589,0.011577516418348073,0.1532465624065989,0.06035741225604974
8,233.24,195.88,62.806,8.2359,0.015641330220876323,0.15137123264600924,0.06382429005592763
9,231.25,196.36,63.969,8.433,0.011777306778529343,0.15450868542612245,0.060958948850925496
10,231.37,197.05,63.885,8.38,0.011535159704127896,0.15330931440559858,0.06033503012348897
11,232.54,201.52,63.586,8.3729,0.011654660226646461,0.15104426559813638,0.05973354321790351
12,232.92,198.17,63.898,8.3736,0.011617741612957356,0.15261169961792898,0.060195554348655186
