Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g63),Error (curve),Error (g86),Error (g237),Error (g303),Error (g59),Reduced Error
1997.7,0.11547,125.1,19.989,0.13102,0.18674,0.056062,0.084121,0.071357,0.062007,0.5913034651838398
1998.5,0.11547,125.1,19.989,0.13102,0.18674,0.056063,0.08412,0.071359,0.062006,0.5913121459160534
1997.7,0.11547,125.1,19.986,0.13101,0.18675,0.056062,0.084122,0.071357,0.062007,0.5913140585565986
1998.1,0.11546,125.12,19.985,0.13101,0.1868,0.056062,0.084122,0.071356,0.062007,0.5913655433712295
1999.5,0.11546,125.1,19.987,0.13102,0.1868,0.056063,0.084119,0.071359,0.062005,0.5913731484159818
1992.8,0.11561,125.1,20.0,0.131,0.18682,0.056062,0.084122,0.071357,0.06201,0.5913740940415607
1992.8,0.11561,125.11,20.0,0.131,0.18684,0.056062,0.084123,0.071356,0.06201,0.5913922355137163
1993.2,0.11563,125.13,20.0,0.131,0.18685,0.056062,0.084122,0.071356,0.062009,0.5914033720291964
1997.6,0.11541,125.1,19.896,0.13097,0.18717,0.056052,0.084136,0.071343,0.062013,0.5916877076798306
1981.0,0.11675,124.4,19.976,0.13109,0.18705,0.056057,0.084069,0.071429,0.062007,0.5916997311545833
