iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,714.9166481951041,4.506914930186479,60.22023033977669,2.8462571503507235,0.8501898289755122,0.1013110479524383,0.8824381371184133
2,1540.6931211147555,1.1768621645249069,283.53702692892875,12.965512791723512,2.0892956773214677,0.09323639839632691,2.118973744683189
3,986.8795945056515,2.8641243163998586,167.96088627580625,11.138182898372817,1.8345397779690604,0.0929052133279968,1.864112425849376
4,1149.1274278227436,8.879106138525115,475.25984809481935,16.818910402920185,4.009401444108682,0.174170253611192,4.0648415577122625
5,229.65624610146352,7.998156219605193,437.33064232443655,18.068216908603905,1.1632099149783643,0.1164193545165668,1.2002673464641231
6,312.82035447953797,5.491096927434411,91.0867494406622,3.953914204383663,0.16227117577680522,0.09559114151421647,0.1926987811523741
7,1922.5343660503706,6.764836536828223,193.38647540244244,9.659184933261967,5.140264137854925,0.16096283596978467,5.191500199852287
8,1280.7876536774834,1.80282940715356,374.6316512437254,7.702161173095957,2.4746253653438073,0.0928936612819382,2.5041943360936565
9,822.97,0.51748,23.411,11.231,0.3617953111506652,0.09375017804425796,0.39163691965364306
10,294.22,3.1998,31.882,1.0147,0.6228598796447369,0.12706157740809496,0.6633048358878405
11,1854.4,0.57946,62.572,1.0806,0.16485853431440875,0.1257951294143231,0.20490036764075714
12,353.8,9.8552,12.614,4.9692,0.19830499315970798,0.09421892378357685,0.22829580806561758
13,349.31,1.5189,212.99,6.2106,0.27946018346009716,0.09266486537411339,0.30895632621056746
14,1885.4,0.029,278.69,12.376,0.24564735720865083,0.23034715124743563,0.3189691327049825
15,1974.2,0.17818,184.41,3.1001,0.04448644910239907,0.09941743147347393,0.07613200039940538
16,1998.2,0.19479,232.67,2.7051,0.19626248550992503,0.10191092284505521,0.22870173976161962
17,1835.5,0.17699,159.73,3.3506,0.06490707043284352,0.09809579339988636,0.09613193126507
18,1992.9,0.18238,138.03,6.2931,0.029822511371495535,0.09255629595932477,0.05928409540390145
19,1639.2,0.22284,152.16,2.8903,0.06873438217929534,0.10076925020489103,0.10081023074284012
20,1954.0,0.16264,143.92,6.1464,0.03820113229670128,0.09261434150451517,0.06768119279999023
21,1997.5,0.18899,146.49,5.8748,0.04091679990029706,0.09289597876554127,0.07048650832808834
22,1982.8,0.20462,149.13,3.6442,0.03426778493574657,0.09715263326613613,0.06519242857314592
23,1960.8,0.16494,151.37,5.8142,0.01969286648566681,0.09287819776466316,0.049256915045092345
24,1873.9,0.17243,151.42,6.1592,0.012985659791487367,0.09262593999425023,0.04246941220872378
25,1977.8,0.16915,151.55,6.0725,0.009582449886089413,0.092709173405917,0.03909269632112017
26,1999.8,0.17532,145.6,6.2897,0.017493010433174663,0.09257398763663664,0.04696022590137212
27,1998.4,0.17386,144.33,6.1874,0.01721290593729372,0.09262548907334717,0.0466965148219488
28,2000.0,0.16843,152.1,5.9772,0.0094714090815642,0.09278167541123296,0.03900473362165517
29,1938.4,0.17367,149.03,6.1855,0.011368510567640551,0.09263124486252575,0.04085395157689396
30,1851.9,0.1789,149.24,5.8626,0.014101495528895159,0.09283214680282728,0.04365088561190006
31,1988.4,0.17351,152.97,5.3215,0.009139554405303245,0.09344546096323716,0.03888416844890312
32,1982.4,0.19087,154.4,3.0176,0.034158368511938715,0.09997876125355878,0.0659825966273554
33,1960.5,0.17694,149.86,5.1996,0.010711499805348489,0.09355512526043391,0.04049102107890749
34,1999.8,0.17104,150.78,5.482,0.010705844723335835,0.09322768966168325,0.04038114000872399
35,1941.0,0.17767,151.46,5.4135,0.011150828251020786,0.09329508668681138,0.0408475766758066
36,1872.3,0.17784,151.36,5.9804,0.009909224073520458,0.09275648853050383,0.03943453138047322
37,1872.2,0.17935,151.49,5.8409,0.009679764473725382,0.09286580322992011,0.03923986773020755
38,1853.0,0.18056,150.26,5.9414,0.010601746142370309,0.09278177145298358,0.04013510125349999
39,1905.8,0.17672,150.7,5.4764,0.011485339479288256,0.09320203630171456,0.041152469046584546
40,1992.6,0.17597,148.42,5.2289,0.013326046197351248,0.09352428655979068,0.043095751207618445
41,1892.9,0.17747,152.11,5.8157,0.009464409253324913,0.09289068398376567,0.03903243229973183
42,1978.2,0.16479,149.31,6.0704,0.01938739044282034,0.09269013807324739,0.04889157774327556
43,1951.6,0.18337,154.19,4.4335,0.015902983010002127,0.09464017257750458,0.04602788557156191
