Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g262),Error (g80),Error (g126),Error (g237),Error (g223),Error (curve),Error (g51),Error (g72),Reduced Error
1203.3,0.42418,196.04,1.6947,0.1243,0.11915,0.25592,0.16614,0.18333,0.2018,1.0441,0.18196,0.11088,2.3875275343875706
1242.5,0.42448,194.75,1.6997,0.12429,0.11911,0.25581,0.16587,0.18315,0.20177,1.0846,0.18191,0.11109,2.4276447382096196
1201.9,0.42777,195.39,1.6169,0.1251,0.12007,0.25557,0.16804,0.18569,0.20152,1.081,0.18393,0.11013,2.4310697797462133
1208.4,0.42303,191.87,1.6372,0.1249,0.11976,0.25562,0.16745,0.18509,0.20157,1.0868,0.18339,0.11067,2.435199522796826
1245.5,0.41183,194.62,1.6053,0.12524,0.12018,0.25544,0.16815,0.18597,0.2014,1.0878,0.18423,0.10957,2.438028565088253
1246.7,0.39792,202.37,1.6414,0.12485,0.11966,0.25565,0.16744,0.1851,0.20159,1.0984,0.18315,0.1101,2.4458987982724727
1248.9,0.41906,194.23,1.6539,0.12477,0.11957,0.25561,0.16698,0.18462,0.20159,1.1038,0.18299,0.11085,2.4507947599865485
1245.8,0.39742,202.74,1.652,0.12474,0.11954,0.2557,0.16719,0.18477,0.20163,1.1048,0.18288,0.11024,2.4515367260065073
1233.4,0.42618,199.01,1.695,0.12434,0.11917,0.25585,0.16613,0.18339,0.20179,1.1098,0.18198,0.111,2.453411120280136
1211.9,0.44071,193.42,1.6123,0.12519,0.12018,0.25551,0.16812,0.18581,0.20147,1.1063,0.18415,0.11022,2.4569354121845373
