Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
922.77,2.721,190.78,1.9055,0.0,0.0
895.32,2.7438,187.31,1.903,0.0,0.0
926.09,2.7151,193.5,1.8676,0.0,0.0
921.31,2.7052,188.28,1.8596,0.0,0.0
914.95,2.7411,191.75,1.8859,0.0,0.0
910.4,2.7443,189.05,1.8854,0.0,0.0
905.86,2.7172,192.79,1.8799,0.0,0.0
908.75,2.726,189.93,1.9357,0.0,0.0
905.49,2.7821,186.09,1.8975,0.0,0.0
897.98,2.9857,133.97,1.7201,0.0,0.0
