iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,16.722,84.167,63.01,2.8644,0.5338381878761957,0.12102832183100114,0.5723626992232369
2,110.96,53.414,35.675,2.6662,0.5547801636785965,0.12053782105561446,0.5931485437796513
3,983.64,37.691,71.04,1.9036,1.1443970868520938,0.1315932715698269,1.1862845261480381
4,119.99,56.463,78.311,3.6602,0.2154792198520226,0.11142101313174851,0.2509456298604721
5,224.43,230.36,61.585,8.2937,0.03196456002936092,0.16873570182850306,0.08567480207353377
6,230.25,188.99,64.283,8.2484,0.010379909828322258,0.17085773185729752,0.06476561500943925
7,240.51,191.97,63.614,8.1589,0.010509284467780253,0.1688838781673315,0.06426669250550071
8,233.24,195.88,62.806,8.2359,0.014572770305441778,0.1677064661636023,0.06795539646226377
9,231.25,196.36,63.969,8.433,0.01015842270712204,0.16663149861914986,0.06319887606721811
10,231.37,197.05,63.885,8.38,0.010490721256366516,0.1668959843897314,0.06361536305199363
11,232.54,201.52,63.586,8.3729,0.01120954790959052,0.1677848670500467,0.06461712984365334
12,232.92,198.17,63.898,8.3736,0.010098602186420998,0.1670397762796275,0.06326901436215508
13,227.46,197.95,63.82,8.6718,0.011092312694853989,0.1667035487598746,0.06415570032704367
14,232.26,196.55,63.551,8.4334,0.010676892905367143,0.16660582773380173,0.0637091749688698
15,228.75,198.91,64.146,8.5484,0.01047189144075993,0.16644659575073348,0.06345348838985532
