iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,229.21730579616596,383.8142935238223,486.2202527467418,13.700975807958928,2.9228442994036548,0.15603536998224662,2.9725119002633495
2,106.7969906791039,125.31866602286823,352.76051530083066,11.708510321299483,1.731180183592779,0.1647774610235636,1.7836304784568435
3,520.298823079849,273.80608826248,218.5508083442554,1.04947197113975,0.22220922945225463,0.1257224554622722,0.2622279299411972
4,360.44927120514905,12.58716751737883,104.36659254752759,4.450059547512579,0.17520014422132432,0.09347852670871093,0.20495528341860253
5,993.3238284625421,535.4397937699727,259.9492108898196,10.09756656308194,2.297771143446146,0.09221882361466173,2.3271253066949322
6,773.6552611867854,823.1298233618219,125.97672599743301,19.698702770525557,1.1866262502493865,0.18774338166047588,1.2463868246974925
7,435.2006003035072,697.7263139635604,394.2418152454258,17.3158464337451,2.6344546850145343,0.22766412988158174,2.706922428285272
8,648.3950642230607,907.8620662619651,54.14191498517738,5.9765043108241835,0.4542218404778401,0.093969117080316,0.48413313944046676
9,574.58,10.867,98.053,2.6252,0.2817065361954954,0.10173419242321208,0.3140895354067279
10,510.35,1.1361,72.338,1.1049,0.3173847547334482,0.12442642464023602,0.3569909157989377
11,10.042,7.9138,109.38,4.8865,0.36602355839829626,0.16588543303763648,0.41882653170805517
12,490.34,14.995,74.455,4.7415,0.1639401495512822,0.09368488817218856,0.19376097564251268
13,479.94,8.1903,77.675,4.7541,0.16322325317545336,0.09360854836033566,0.19301977954986166
14,66.908,175.94,98.163,2.1344,0.406031474751759,0.10624365765075712,0.43984988132632113
15,497.41,1.4083,88.153,2.9094,0.15702501366273489,0.09954464305561392,0.18871105766397342
16,401.73,0.012908,23.811,11.564,0.29375650090892874,0.09632450256689938,0.32441754235770875
17,441.67,10.891,93.212,1.9039,0.02279264722741361,0.10928428219909926,0.05757891465588616
18,455.78,13.932,91.906,1.9741,0.010206564130437513,0.1083802666530331,0.04470507447333337
19,456.3,13.186,91.329,1.963,0.011088015808935012,0.10851397750046103,0.04562908763645719
