iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,19.821,13.682,144.97,216.56,2.6962,68.794,32.167,18.749,0.5785419052816112,0.24864734852979292,0.657688814492031
2,99.517,283.61,133.62,233.7,97.304,14.503,111.29,18.334,0.2774245119070814,0.15154420997428855,0.32566253213580965
3,131.39,0.34424,174.58,223.75,90.76,0.78956,27.132,17.265,0.59169614209741,0.1550025293540442,0.6410349795742954
4,181.07,174.36,148.34,963.03,4.0863,11.419,111.65,14.436,0.3180971254177297,0.17502268017837874,0.37380857482489144
5,114.43,223.26,138.22,211.05,155.06,10.06,65.974,18.597,0.16394554935970146,0.13609819443463347,0.20726695014000907
6,114.3,225.96,140.2,229.67,156.32,38.954,72.37,18.197,0.10238286059769727,0.17024576722765994,0.15657377138720582
7,574.68,323.91,40.524,236.41,156.4,114.81,68.555,11.417,0.030393042472791884,0.10121916087753059,0.06261210205133744
8,591.73,324.39,41.325,234.41,169.49,116.99,58.741,10.737,0.049194398316773615,0.1017168505814858,0.08157187744834
9,583.29,384.88,32.167,251.05,269.98,260.5,60.887,11.732,0.0980617736392493,0.10148550460859458,0.1303656130605156
10,564.47,514.72,41.455,235.62,195.84,142.1,60.811,12.87,0.06334186729984408,0.09991406874160688,0.09514550314914441
11,569.7,406.65,45.996,240.45,116.28,120.56,63.132,11.648,0.015616714276912136,0.10055271204728752,0.04762363660415571
12,576.67,397.33,44.948,243.15,152.82,242.02,62.091,11.824,0.04264904980368654,0.1007228277285936,0.07471012163408472
13,515.93,377.02,120.47,210.1,52.901,160.61,64.332,11.001,0.029130361230728187,0.09943990780186159,0.060783066965265385
14,572.42,401.92,40.931,244.09,148.11,119.81,62.789,11.545,0.01137996897503553,0.10076450186562802,0.043454306095249945
15,581.83,412.47,41.215,227.78,149.41,117.88,62.729,11.24,0.011458926355066842,0.10106303119372079,0.04362828831172899
16,590.16,398.51,3.9865,229.56,179.52,82.008,42.271,10.744,0.194859668152632,0.10199329104289118,0.22732514101600493
17,611.35,429.62,38.661,231.49,146.9,118.6,62.982,11.133,0.015653735781019057,0.10121539838723227,0.047871597721705995
18,561.92,391.63,39.712,247.65,163.12,115.45,64.269,11.22,0.01626431595085389,0.10087491264582515,0.048373797913946325
19,581.91,394.95,39.744,259.97,144.69,120.79,63.445,11.262,0.011471956789058872,0.10083099495720162,0.04356745931768409
20,580.66,395.51,44.501,186.53,163.44,131.12,61.553,10.961,0.019750329000961877,0.10146753732923963,0.05204844925958167
21,555.31,413.47,41.397,264.88,125.84,111.66,62.273,11.979,0.01690059578862755,0.10018097138524912,0.048789189388047785
22,702.28,435.33,39.202,237.08,148.02,145.58,61.891,11.758,0.04225580327721963,0.10143968757327769,0.07454505868318895
23,559.28,395.97,40.206,278.27,144.68,116.86,63.611,11.175,0.011199993381402673,0.10046536191830834,0.043179111299032735
24,487.75,459.42,5.4753,519.37,78.312,113.66,64.119,13.805,0.019268705089728454,0.18172599298600334,0.07711388523373952
25,558.4,403.02,50.118,217.28,117.65,173.53,62.584,10.966,0.015210869480687297,0.10077179944288484,0.04728752949188775
26,545.45,403.91,64.928,272.33,147.61,77.627,62.574,11.206,0.01644844371205237,0.10028429005643263,0.048369924665937696
27,587.83,392.97,40.236,323.13,141.94,116.87,62.097,11.807,0.014438718382750355,0.10015793086328789,0.0463199779562475
