Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1046.5,0.25183,124.66,4.894,0.054211,0.10538,0.11362,0.13856,0.10284,0.13733,0.36217,0.2521,0.033132,1.2993411707252043
1051.6,0.25071,124.82,4.8728,0.054575,0.10595,0.11362,0.13861,0.10302,0.13753,0.36174,0.252,0.033208,1.3002503542038149
1046.7,0.25113,124.16,4.8844,0.054389,0.10588,0.11363,0.13859,0.10292,0.13744,0.36393,0.25206,0.033156,1.3019970946010864
1057.2,0.24908,124.94,4.8716,0.05466,0.10607,0.11361,0.13862,0.10306,0.13756,0.36399,0.25198,0.033203,1.3027522156874731
1046.5,0.25462,122.72,4.8479,0.054918,0.10704,0.11366,0.13864,0.10313,0.13771,0.36296,0.25193,0.033193,1.3031816421393243
1046.4,0.25185,124.47,4.8526,0.054821,0.10644,0.11364,0.13866,0.10316,0.13767,0.36366,0.25192,0.033297,1.3032692959838814
1043.7,0.25379,125.04,4.8329,0.055027,0.10653,0.11366,0.13868,0.10329,0.13779,0.36691,0.25184,0.033401,1.3071152932160817
1054.3,0.24875,124.75,4.8655,0.054737,0.10629,0.11362,0.13865,0.10311,0.13761,0.36838,0.25195,0.033244,1.3075930192777825
1047.2,0.25178,125.4,4.8539,0.054768,0.10606,0.11364,0.13864,0.10316,0.13764,0.36856,0.25192,0.033331,1.3077143546911045
1037.3,0.2554,123.86,4.9249,0.053644,0.10458,0.11361,0.13848,0.10255,0.137,0.37483,0.25227,0.032978,1.3099468620156836
