10.0, 1620.484673
20.0, 0.66672
30.0, 0.454297
40.0, 0.344803
50.0, 0.254749
60.0, 0.211397
70.0, 0.181475
80.0, 0.157829
90.0, 0.140879
100.0, 0.132387
110.0, 0.123612
120.0, 0.120401
130.0, 0.119255
140.0, 0.11907
150.0, 0.116994
160.0, 0.116113
170.0, 0.115774
180.0, 0.115122
190.0, 0.114705
200.0, 0.113949
210.0, 0.112632
220.0, 0.111841
230.0, 0.111841
240.0, 0.111841
250.0, 0.111466
260.0, 0.110996
270.0, 0.110986
280.0, 0.110775
290.0, 0.110547
300.0, 0.110547
310.0, 0.110276
320.0, 0.109816
330.0, 0.109816
340.0, 0.109816
350.0, 0.109816
360.0, 0.109816
370.0, 0.10976
380.0, 0.10976
390.0, 0.10976
400.0, 0.10976
410.0, 0.10912
420.0, 0.10912
430.0, 0.10912
440.0, 0.10912
450.0, 0.10912
460.0, 0.10912
470.0, 0.10912
480.0, 0.10912
490.0, 0.109106
500.0, 0.109106
510.0, 0.109106
520.0, 0.109106
530.0, 0.108674
540.0, 0.108674
550.0, 0.108654
560.0, 0.108654
570.0, 0.108654
580.0, 0.108654
590.0, 0.108654
600.0, 0.108654
610.0, 0.108654
620.0, 0.108654
630.0, 0.107478
640.0, 0.106704
650.0, 0.106704
660.0, 0.106298
670.0, 0.106298
680.0, 0.106298
690.0, 0.105069
700.0, 0.105069
710.0, 0.105069
720.0, 0.1047
730.0, 0.103848
740.0, 0.103848
750.0, 0.103848
760.0, 0.103848
770.0, 0.101853
780.0, 0.099158
790.0, 0.098775
800.0, 0.098303
810.0, 0.098191
820.0, 0.098191
830.0, 0.097299
840.0, 0.097299
850.0, 0.097299
860.0, 0.0952
870.0, 0.094954
880.0, 0.093401
890.0, 0.090604
900.0, 0.090279
910.0, 0.088899
920.0, 0.088375
930.0, 0.088182
940.0, 0.086857
950.0, 0.086531
960.0, 0.085414
970.0, 0.084558
980.0, 0.084558
990.0, 0.084558
1000.0, 0.084011
1010.0, 0.084011
1020.0, 0.084011
1030.0, 0.084011
1040.0, 0.084011
1050.0, 0.083625
1060.0, 0.08308
1070.0, 0.08308
1080.0, 0.082985
1090.0, 0.082985
1100.0, 0.082985
1110.0, 0.082985
1120.0, 0.082895
1130.0, 0.082895
1140.0, 0.082895
1150.0, 0.082895
1160.0, 0.082895
1170.0, 0.082895
1180.0, 0.082895
1190.0, 0.082895
1200.0, 0.082895
1210.0, 0.082895
1220.0, 0.082895
1230.0, 0.082895
1240.0, 0.082895
1250.0, 0.082895
