iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,3713.8860038960697,1.7150232351191992,89.03818350725506,14.1745235823849,5.9465981841583355,0.18906032827247657,6.006777955732618
2,727.4924601726382,6.7454848883342855,146.14760771053835,19.73208319558455,2.408159293355769,0.15679528047870067,2.4580687812390996
3,412.8766163165218,0.23741754226342837,407.76308198324756,3.2527703430115804,4.307440477224743,0.20100201756091524,4.37142140655727
4,1650.7803162062964,8.068263937369668,21.04532520220731,11.030188005448478,5.286464239889544,0.21115373358582537,5.353676560794531
5,3386.3337943436127,3.8141953514358375,266.49151677318855,6.00926698639189,0.9184193889324845,0.20791641622268525,0.9846012397160692
6,1180.5112166788047,9.88889296489341,495.59328976657366,9.905137309299574,4.309141002758218,0.18000010482233558,4.366436815637286
7,2973.7688231913257,3.1000932193195805,235.68246215546674,15.614055117979957,3.7470686445040915,0.192481910832094,3.8083375396334938
8,2424.4968410583183,5.832935617981249,332.7875367760958,5.3386745125766595,9.052186795383008,0.14910147844486138,9.099647270016627
9,3735.2,0.0071554,65.387,11.947,4.86836374997064,0.16196742095069824,4.919919581298939
10,474.53,9.6223,0.090637,10.597,7.7435305280516955,0.15012184725752042,7.791315796165938
11,248.91,0.06634,103.38,12.442,6.7781498408872025,0.20147332096930698,6.842280790754013
12,3989.3,0.00088573,184.35,15.559,0.863602275612139,0.12175178358929584,0.9023570719891213
13,3995.5,0.037867,119.61,17.007,0.8784920912588657,0.17555021925512382,0.9343714615695037
14,3955.6,0.041861,131.29,10.841,0.6590144876882466,0.21402437858426704,0.7271405632759611
15,3996.8,0.03914,274.57,14.116,0.45762711155144203,0.18241486889045105,0.5156915677061926
16,3961.1,2.2449,48.872,4.3759,0.7599714089486685,0.1923017961825171,0.8211829718044641
17,3961.5,0.53058,63.55,7.1941,0.7439481261160904,0.1974781539264363,0.8068073748161995
18,3991.8,0.39494,143.95,8.0885,0.39672975020870027,0.20509558644011408,0.4620137029852508
19,2852.0,1.7544,465.26,3.9612,0.6660022921895226,0.24074695678468352,0.7426344286027491
20,3837.4,2.3642,24.782,5.8032,0.48977928613821103,0.24866784920905372,0.5689327209175129
21,3794.6,0.43369,494.1,17.342,0.40375367550980573,0.1550635703186306,0.4531119429291813
22,2373.8,3.1661,498.94,2.2808,0.29959989177119434,0.25050432671312817,0.3793378954957973
23,1336.9,0.024944,487.05,19.661,0.3952106057813436,0.13873365197289453,0.4393708987506973
24,167.3,1.337e-05,458.71,3.1532,0.6258498125350092,0.15701798877453102,0.6758301906706379
25,3904.5,0.013127,0.052955,2.6854,0.5963805908864661,0.13339504033241584,0.6388415509921596
26,3998.8,0.71748,146.95,19.532,1.3898470828629559,0.1514074280987201,1.4380415640684399
27,1212.1,2.4694e-09,464.38,1.1738,0.48249684130840786,0.1394583015718794,0.5268877974091376
28,3434.0,2.2178,7.9729,5.9359,0.3639018402546166,0.23096880602821546,0.43742149461346386
29,139.12,0.00023609,477.37,4.0585,0.36197820275551895,0.15943940354810748,0.4127293411521285
30,3681.2,3.6898,0.24945,5.2896,0.34159536462343915,0.14572956158970585,0.3879825247866721
31,13.811,0.0014663,420.14,4.4105,0.269378850362456,0.15717871665777622,0.31941038977230707
32,24.379,0.0080615,488.78,5.5544,0.2645133500781442,0.12591278716292215,0.3045926350290578
33,3676.7,2.3243,42.241,6.3189,0.2694806495812423,0.20634159012703082,0.33516121764955986
34,3997.3,3.2961,272.62,6.6964,0.22176289620091083,0.1992837079355417,0.2851968705921569
35,0.86361,0.37712,431.59,4.3352,0.2757576964903016,0.24198645095071225,0.3527843761504422
36,2803.5,2.9933e-08,3.0643,1.2179,0.5516518922778424,0.2269270906211775,0.6238850286654881
