iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1224.389089724553,0.609961851752765,23.18857857227938,1.1557176172467925,0.1697134410763865,0.15091744413139058,0.21775195554099802
2,690.0145153998089,4.80401456634425,103.93979010528228,6.855382276342665,1.6962494466180462,0.2063632967414735,1.7619369241163365
3,456.5005329351082,5.337363235493777,251.55691824653985,16.01469958123311,1.548976610438461,0.2081008605569549,1.6152171716770942
4,129.11570825789923,8.777484739832456,405.83887325956084,14.103201724327496,1.1058148492844604,0.19887563383071247,1.1691189296538438
5,1464.4488299335087,17.129422260963576,232.38587177025082,5.336319476370422,5.466776450387563,0.10599767329086854,5.500516557708526
6,1881.4735112164915,12.925824296353163,317.28313628295854,9.89188122417874,7.194198173904274,0.1953447473399493,7.2563783381966545
7,1574.1560195905038,19.19638863966147,444.89501476767725,12.291876805403318,6.487538221929564,0.2603951162191034,6.570424561736082
8,974.2327713692673,10.185645108746968,184.07494144637946,19.527901540506242,3.1124376655731902,0.21589299892336974,3.181158541488365
9,169.39,10.773,45.225,1.1051,0.544989466521038,0.15306911789012895,0.5937128800148982
10,953.78,0.15852,245.21,5.2285,0.33298296532537186,0.10397113588579365,0.36607800575557825
11,1465.4,0.1052,88.322,3.1261,0.38650348241683974,0.11590382986863992,0.423396817310592
12,807.03,0.224,105.06,4.9785,0.2517147838876378,0.1045008751903593,0.2849784455755876
13,1335.3,0.45143,77.981,2.4668,0.34429617448143257,0.12316573008178085,0.3835010440055077
14,1282.6,0.3151,106.26,5.0153,0.18453003571278354,0.10405718996518391,0.2176524680072063
15,909.21,0.26557,124.51,5.5984,0.061803202965713545,0.23505577151585336,0.13662377884376795
16,1081.1,0.24808,132.93,4.5326,0.025823449964156583,0.1060687550501615,0.05958618331182987
17,1064.9,0.24949,126.73,4.8007,0.01636341664957794,0.1049671854808942,0.04977550951303422
18,1061.0,0.25496,124.52,4.7428,0.013733497038038688,0.10517803096634043,0.04721270410396972
19,1145.9,0.24084,123.21,4.5554,0.016581835726958375,0.10593312245404753,0.05030139587839981
20,1137.3,0.23945,124.13,4.6718,0.014512573073282508,0.105420665955288,0.04806901325492965
21,1046.5,0.25183,124.66,4.894,0.01977557757055649,0.10468831382327876,0.05309890282841731
22,1060.0,0.24718,124.61,5.0967,0.018413136833247235,0.10405829513163695,0.05153592091307789
23,1239.4,0.23647,122.51,3.8895,0.02814551259413125,0.10961904308523342,0.06303833772216794
24,1080.0,0.25115,122.78,4.6587,0.015019660617966607,0.10543916507922174,0.048581989253647595
25,1183.1,0.21172,124.69,5.8251,0.020878424672151234,0.14836966883303715,0.068105957071522
26,1066.4,0.2541,123.22,4.548,0.016031152869876518,0.10588743081646779,0.04973616892136039
27,1080.7,0.24875,123.23,5.15,0.0147134080399184,0.103845233164446,0.04776837238922241
28,1055.1,0.25669,123.52,4.8248,0.013803648287651979,0.10489388982524664,0.04719241041930132
29,1043.4,0.2545,126.63,4.4759,0.01829076455574834,0.10620823433000003,0.05209789553711201
30,1139.2,0.23395,122.74,5.2986,0.014541776037123734,0.10333155418097145,0.047433231287662955
31,1124.7,0.23614,125.17,5.3663,0.013792462295467892,0.10311629070280245,0.046615397052771616
32,1156.1,0.23125,122.28,5.2999,0.014625960136000751,0.10332321676668818,0.0475147615051484
33,1145.0,0.23161,123.03,5.3571,0.013440819732558538,0.10313475935826688,0.04626963324548111
34,1162.8,0.24566,120.18,5.2959,0.026305770686461998,0.10337697865366456,0.05921168499573412
35,1267.0,0.20782,125.13,5.2762,0.011245018602764842,0.10352929143177159,0.04419941557510055
36,1143.2,0.23504,124.08,5.6646,0.011850927695291096,0.1905504215626474,0.07250501069517072
37,1120.0,0.2385,124.05,5.3797,0.013401497013355341,0.10299265910230755,0.046185078609976817
38,1143.3,0.22814,123.86,5.4884,0.012338978956007761,0.11763037835391328,0.04978189130159813
39,1153.7,0.23258,124.71,4.9037,0.01362153778305541,0.10448878619937549,0.04688135142566106
40,1163.1,0.22931,125.18,4.92,0.013254805524919455,0.10443763219062091,0.046498336340820595
41,1138.7,0.23226,127.12,5.444,0.013594194874816449,0.10253966891539727,0.046233585216600134
42,1176.3,0.22576,126.92,5.2746,0.014595904032312085,0.10346039348548469,0.04752837010720692
43,1169.1,0.22832,122.96,5.4693,0.01294266984026242,0.10210527811910017,0.04544378929711749
44,1276.2,0.20416,126.82,5.2038,0.01074129838945289,0.10374025719788893,0.043762847850790085
45,1083.0,0.25079,122.4,5.2676,0.015199394439576599,0.10345051015073027,0.04812871455131064
46,1122.1,0.23559,123.77,5.482,0.012532556486254051,0.140243823493101,0.05717355198032266
47,1156.1,0.22992,123.85,5.3711,0.012929114891244506,0.10310766391961743,0.04574930365817447
48,1171.7,0.2249,123.86,5.5423,0.01162510804032337,0.1465289441667484,0.05826671958067207
49,1164.5,0.226,123.68,5.5115,0.01192162287752376,0.11918719444118533,0.0498600851746628
50,1133.3,0.23462,124.11,5.332,0.013799645290828118,0.10323864205250918,0.046661525692331424
51,1156.3,0.24417,124.34,4.5703,0.020669667870869376,0.10594987065592736,0.05439455914054496
