iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,777.38,27.64,15.082,1.4116,0.408466682388096,0.14276599470767226,0.45391050991441084
2,179.62,514.0,54.752,1.3876,0.3273484496539302,0.14597741327546024,0.3738145034590461
3,282.67,533.47,74.562,2.0002,0.09492498683669905,0.1319958378338823,0.1369405669543362
4,113.68,624.11,38.565,19.972,0.3148597806512652,0.10523520942687425,0.3483571881864609
5,163.31,575.2,61.71,12.043,0.038595094948334276,0.10230386232944313,0.07115942572258152
6,76.454,190.93,63.836,14.728,0.29655072076367867,0.15084759925534602,0.3445670029137459
7,178.21,592.44,62.189,10.784,0.012022618180480317,0.10171793400564105,0.04440044217666625
8,169.9,580.96,63.889,11.97,0.011088878220788183,0.10199172354863656,0.04355385213524333
9,176.53,494.1,61.555,11.889,0.03636828193016839,0.10143057019533325,0.06865463518460191
10,181.11,587.69,62.764,10.85,0.01280464130341602,0.10174655616149317,0.045191576014773575
