iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,cp_gamma_0,stress_error,geodesic_error,reduced_error
1,213.62,2.2875,132.86,4.7097,5.1997e-05,0.11918207747882695,0.07545578853703908,0.14320040093996003
2,289.66,0.68346,99.173,9.7593,3.3909e-05,0.28143389530307505,0.07291760362274843,0.30464428941302685
3,770.54,0.50429,163.98,3.6285,5.3436e-05,0.1181740611647715,0.08007190959257333,0.1436617415937023
4,279.11,2.161,142.54,4.9653,7.6373e-05,0.08450465275443045,0.07494143540303567,0.10835925252802064
5,458.04,0.81701,121.26,10.728,6.5902e-05,0.034454686900081063,0.07286952257858485,0.05764977633833757
6,413.87,0.85403,125.26,11.311,7.3476e-05,0.024773374574913635,0.07293345750675169,0.0479888151328781
