iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,3713.8860038960697,1.7150232351191992,89.03818350725506,14.1745235823849,5.348829472417979,0.18843016850059363,5.408808657906995
2,727.4924601726382,6.7454848883342855,146.14760771053835,19.73208319558455,1.9247391715242304,0.18029781389329896,1.9821297481437927
3,412.8766163165218,0.23741754226342837,407.76308198324756,3.2527703430115804,3.8351498141571514,0.23359406998370524,3.9095051159868732
4,1650.7803162062964,8.068263937369668,21.04532520220731,11.030188005448478,3.462599035093064,0.2265460389292887,3.5347108789600346
5,3386.3337943436127,3.8141953514358375,266.49151677318855,6.00926698639189,0.49610465614165455,0.19504567956074242,0.5581896242032746
6,1180.5112166788047,9.88889296489341,495.59328976657366,9.905137309299574,3.244676001966953,0.20582844237956183,3.3101932300341783
7,2973.7688231913257,3.1000932193195805,235.68246215546674,15.614055117979957,3.160759015404128,0.17650085187673645,3.216940981476354
8,2424.4968410583183,5.832935617981249,332.7875367760958,5.3386745125766595,7.234290768048115,0.14719506747051625,7.281144413221471
9,3735.2,0.0071554,65.387,11.947,4.041725205963703,0.19171681880732555,4.102750564737781
10,474.53,9.6223,0.090637,10.597,5.97924931793319,0.17037626207452589,6.033481766522552
11,248.91,0.06634,103.38,12.442,6.325417310611156,0.189460977113685,6.385724612672483
12,3989.3,0.00088573,184.35,15.559,0.44470465369229695,0.11898134076967881,0.48257759073068823
13,3995.5,0.037867,119.61,17.007,1.7992971174678953,0.1515695518257009,1.8475432042584623
14,3955.6,0.041861,131.29,10.841,0.9329285965704338,0.2174280301823757,1.0021380881109516
15,3996.8,0.03914,274.57,14.116,0.4903750404163675,0.18394391326811438,0.548926206512942
16,3961.1,2.2449,48.872,4.3759,0.7038914100230342,0.2604005101454936,0.7867794667696473
17,3961.5,0.53058,63.55,7.1941,0.5788755430988984,0.19442993096162653,0.6407645122940161
18,3991.8,0.39494,143.95,8.0885,0.27706495850854096,0.22236951822368695,0.3478473745450671
19,2852.0,1.7544,465.26,3.9612,0.373629384415831,0.21074145308604136,0.44071047236185545
20,3837.4,2.3642,24.782,5.8032,0.43160799987461634,0.1956983248444159,0.4939007113822009
21,3794.6,0.43369,494.1,17.342,0.3973020278544184,0.19739098855851706,0.4601335309561859
22,2373.8,3.1661,498.94,2.2808,0.7063361600611976,0.24580269220714462,0.7845775870413232
23,1336.9,0.024944,487.05,19.661,0.40878667219358844,0.22164052280602767,0.47933704178169095
24,167.3,1.337e-05,458.71,3.1532,0.3649120109762658,0.318724505343278,0.46636517199606964
25,3904.5,0.013127,0.052955,2.6854,0.5376722402283586,0.3117622317042432,0.6369092407185408
26,3998.8,0.71748,146.95,19.532,1.8086434107859046,0.16666122657403123,1.8616933268479354
27,1212.1,2.4694e-09,464.38,1.1738,0.6366966523018831,0.2798104827527753,0.7257630952199505
28,3434.0,2.2178,7.9729,5.9359,0.32131443882943134,0.24012220875226997,0.39774771176756685
29,139.12,0.00023609,477.37,4.0585,0.5764142457778985,0.30734862550144043,0.6742463517800065
30,3681.2,3.6898,0.24945,5.2896,0.20393003770254306,0.29743110581117077,0.29860529914081585
31,13.811,0.0014663,420.14,4.4105,0.2076802122022804,0.2402582731222409,0.284156795774535
