iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1830.0,0.056335,114.48,1.5806,0.49294168872915495,0.11663089704997501,0.5300664562946459
2,1803.0,0.21592,75.824,4.267,0.11088422560281189,0.07675546502805865,0.13531624893987715
3,1620.9,0.1269,158.15,4.0142,0.0669685448373592,0.07803195311585376,0.0918068869523655
4,1397.6,0.15982,132.7,4.0248,0.06647502425116437,0.07786762160143823,0.09126105802052066
5,1372.7,0.1978,126.55,4.0137,0.02023360578728087,0.07788436781470641,0.045024970041876555
6,1291.8,0.19598,123.76,4.3783,0.040221513292706394,0.07657239628981663,0.06459526404053804
7,1312.7,0.19464,128.87,4.8297,0.018152354381570653,0.07550958155339657,0.042187800691617976
8,1327.5,0.19769,125.05,4.9603,0.014978582138989288,0.07529435168914975,0.03894551865544485
9,1352.9,0.19333,125.78,4.7283,0.017335955724226543,0.07576159690684987,0.04145162101274816
10,1342.9,0.19067,125.19,5.09,0.018923204727092253,0.07511610441641454,0.04283340337445091
11,1319.8,0.18678,125.87,5.8101,0.026369020685749388,0.07432741855821455,0.05002817282734963
12,1349.2,0.19786,121.97,5.6207,0.013239876622989711,0.07449569484282927,0.0369525927695931
13,1342.2,0.1939,125.25,5.0856,0.014799885614063948,0.0751152349155712,0.03870980749070812
14,1362.3,0.19207,125.15,5.1893,0.013500652554275364,0.0749918494054167,0.03737129960322552
15,1355.8,0.17665,124.06,6.9524,0.03372839278047819,0.07377508890514074,0.05721173293307258
16,1325.3,0.19827,124.04,5.1348,0.014538600142703693,0.07502308013258838,0.03841918824086531
17,1363.7,0.19049,124.45,5.3126,0.015664109385307934,0.0748467951502883,0.039488584230817705
