iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,807.3167438366468,195.43580766517724,175.81985940133555,10.42099893792591,1.4154727822537385,0.09292564449117974,1.4450519335752814
2,420.38825851208094,541.2702956385356,6.795682578965165,3.791513010515734,0.3651425812954792,0.09744967961616738,0.3961617777227483
3,737.6337757197795,857.5543498389986,64.4608923222501,6.339037707715056,0.6472651468121773,0.09343964895013916,0.6770079108345495
4,209.28772774287177,990.0314053466585,222.2998460414827,17.09275613809404,1.1105628129835485,0.16556043788959537,1.1632623371247242
5,912.9229357208991,492.0386283748307,356.4889160682159,18.33485132756047,2.9450585273461836,0.1865044225005767,3.0044247288451156
6,369.65506684273646,371.50622828844826,468.85816626195884,2.4577680050593127,2.226941549169946,0.10382687891625553,2.2599906711805975
7,517.6402577710522,672.6778043217319,383.436016293928,11.975154661831525,2.6134973714951113,0.21970027731936825,2.6834301417631865
8,118.94332089296321,107.54852475544816,285.5393053049694,15.21152290673387,1.3040132119950554,0.19068232452083794,1.364709281010544
9,48.034,744.79,48.561,5.6153,0.5378490726572077,0.10686194525150448,0.5718642862875926
10,252.97,726.09,73.929,3.9813,0.08727514533124991,0.09836995527248248,0.11858727459793839
11,259.82,630.3,90.612,2.6689,0.07441630317868884,0.10299124582243195,0.10719943491435396
12,352.72,979.14,76.235,3.597,0.09329653976409265,0.09966820065960168,0.12502191337219368
13,307.37,901.35,74.54,2.1515,0.12472856779806082,0.1080062290004851,0.15910801825834567
14,335.5,810.47,82.27,2.3282,0.03610041777416621,0.10608247440111913,0.06986751812688133
15,331.85,805.72,85.944,2.5659,0.016428176367266522,0.10413673548190133,0.049575928786062054
16,324.64,795.01,86.187,2.5153,0.011778696004191595,0.10448453344302458,0.045037155952407225
17,319.85,786.76,84.743,2.7518,0.016122280472342366,0.10280769442068166,0.04884698598220748
18,319.65,787.11,86.895,2.5602,0.011682181913639478,0.10411520244051976,0.044823080152483645
19,304.44,768.76,81.76,3.3314,0.014890855784237406,0.09978450721976592,0.04665325092026674
20,316.64,787.0,87.851,2.4704,0.016877851423890016,0.10480365841878822,0.05023789200681937
21,315.72,791.22,88.806,2.4288,0.0188977546338915,0.1051441737176277,0.05236618460283829
22,306.45,756.57,81.903,3.4802,0.021808312742275963,0.09921835249806407,0.05339049523327796
23,302.6,739.14,80.227,3.367,0.012322395823529876,0.09958304432158158,0.04402066332736789
24,344.47,766.75,85.762,2.3074,0.012526225271922379,0.10605912862122452,0.04628589443209637
25,378.4,849.13,99.418,2.1683,0.09590714640035809,0.10746123136400307,0.13011311872500392
