evals,errors
1000,0.015587987485372658
2000,0.015578210146134653
3000,0.015577699728027571
4000,0.01557767862443046
5000,0.01557767700228309
6000,0.015577676882702736
7000,0.015577676878265515
8000,0.015577676877835662
9000,0.015577676877787756
10000,0.015577676877781858
11000,0.015577676877781431
12000,0.015577676877781345
13000,0.015577676877781345
14000,0.015577676877781272
15000,0.015577676877781272
16000,0.015577676877781272
17000,0.015577676877781272
18000,0.015577676877781272
19000,0.015577676877781272
20000,0.015577676877781272
21000,0.015577676877781272
22000,0.015577676877781272
23000,0.015577676877781272
24000,0.015577676877781272
25000,0.015577676877781272
26000,0.015577676877781272
27000,0.015577676877781272
28000,0.015577676877781272
29000,0.015577676877781272
30000,0.015577676877781272
31000,0.015577676877781272
32000,0.015577676877781272
33000,0.015577676877781272
34000,0.015577676877781272
35000,0.015577676877781272
36000,0.015577676877781272
37000,0.015577676877781272
38000,0.015577676877781272
39000,0.015577676877781272
40000,0.015577676877781272
41000,0.015577676877781272
42000,0.015577676877781272
43000,0.015577676877781272
44000,0.015577676877781272
45000,0.015577676877781272
46000,0.015577676877781272
47000,0.015577676877781272
48000,0.015577676877781272
49000,0.015577676877781272
50000,0.015577676877781272
