evals,errors
1000,1.2115935553010833
2000,1.0278748871416645
3000,0.9021221227012153
4000,0.89979086662473
5000,0.89979086662473
6000,0.8973231088842052
7000,0.8973231088842052
8000,0.8973231088842052
9000,0.8973231088842052
10000,0.8918063129029997
11000,0.8918063129029997
12000,0.8918063129029997
13000,0.8918063129029997
14000,0.8918063129029997
15000,0.8891496336495739
16000,0.8583662181840257
17000,0.8583662181840257
18000,0.8583662181840257
19000,0.8583662181840257
20000,0.8583662181840257
21000,0.8583662181840257
22000,0.8583662181840257
23000,0.8583662181840257
24000,0.8583662181840257
25000,0.8583662181840257
26000,0.8583662181840257
27000,0.8348349785835004
28000,0.8348349785835004
29000,0.8348349785835004
30000,0.8348349785835004
31000,0.8348349785835004
32000,0.8348349785835004
33000,0.8348349785835004
34000,0.8348349785835004
35000,0.8348349785835004
36000,0.8348349785835004
37000,0.8348349785835004
38000,0.826244256393198
39000,0.826244256393198
40000,0.826244256393198
41000,0.826244256393198
42000,0.826244256393198
43000,0.826244256393198
44000,0.826244256393198
45000,0.826244256393198
46000,0.826244256393198
47000,0.826244256393198
48000,0.826244256393198
49000,0.826244256393198
50000,0.826244256393198
