Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
659.76,0.56864,146.55,9.2669,0.15826,0.11797,0.12507,0.056647,0.14047,0.11839,0.26821,0.069882,0.6332,1.688113124918912
653.77,0.56868,148.88,9.258,0.1584,0.11774,0.12507,0.056694,0.14036,0.11984,0.30713,0.069555,0.59727,1.692063759131014
649.4,0.57904,146.32,9.2478,0.15829,0.11798,0.12506,0.05664,0.14048,0.11866,0.27533,0.069867,0.63126,1.6935750419578373
659.17,0.575,144.78,9.3987,0.15807,0.11822,0.12491,0.056493,0.14067,0.11751,0.31556,0.069943,0.59629,1.6976598817558466
656.39,0.56841,146.22,9.291,0.15825,0.118,0.12502,0.056613,0.14052,0.11842,0.29474,0.069868,0.61657,1.6980076876018733
650.86,0.56803,147.88,9.2535,0.15839,0.11781,0.12504,0.056674,0.14042,0.11954,0.31072,0.069659,0.60461,1.702863658504957
646.04,0.57289,147.54,9.2894,0.15836,0.11787,0.12497,0.05662,0.14047,0.11952,0.33493,0.069627,0.58456,1.706926371741135
636.91,0.60646,146.66,9.2903,0.15826,0.11807,0.12497,0.056569,0.14049,0.11893,0.32884,0.069716,0.6021,1.717951185087335
649.98,0.57987,146.21,9.2009,0.15831,0.11796,0.12514,0.056691,0.14044,0.11861,0.27749,0.069936,0.65779,1.7223791505563009
660.09,0.5692,144.86,9.2965,0.15816,0.11812,0.12505,0.0566,0.14058,0.11767,0.3061,0.070056,0.63042,1.7227510406969908
