evals,errors
1000,0.22217156433823157
2000,0.22217156433823157
3000,0.22217156433823157
4000,0.22217156433823157
5000,0.22217156433823157
6000,0.1432294729991472
7000,0.1432294729991472
8000,0.13365429902296974
9000,0.13365429902296974
10000,0.13365429902296974
11000,0.13365429902296974
12000,0.13023422358788173
13000,0.13023422358788173
14000,0.12672897666097505
15000,0.12531393423637058
16000,0.10242038387323499
17000,0.10242038387323499
18000,0.10242038387323499
19000,0.10242038387323499
20000,0.10242038387323499
21000,0.10242038387323499
22000,0.10242038387323499
23000,0.10242038387323499
24000,0.10242038387323499
25000,0.10242038387323499
26000,0.10242038387323499
27000,0.10242038387323499
28000,0.10242038387323499
29000,0.10242038387323499
30000,0.10242038387323499
31000,0.10242038387323499
32000,0.10242038387323499
33000,0.10242038387323499
34000,0.10242038387323499
35000,0.10242038387323499
36000,0.10242038387323499
37000,0.10242038387323499
38000,0.10242038387323499
39000,0.10224797545606405
40000,0.10224797545606405
41000,0.10224797545606405
42000,0.10224797545606405
43000,0.10224797545606405
44000,0.10224797545606405
45000,0.10224797545606405
46000,0.10224797545606405
47000,0.10224797545606405
48000,0.10224797545606405
49000,0.10224797545606405
50000,0.10224797545606405
