iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,892.3452159870509,364.35725334905317,96.99861510887136,43.32324411680649,104.50196401725165,832.1205406459192,290.38022298554114,7.739189052644333,1.5007572016479775,0.09411351364851336,1.5307144634657925
2,754.8484859480626,979.783840768433,340.78396780234795,973.1321451574686,169.30469779602834,257.6159066249851,177.56956483719975,10.25988768152399,0.9365305711794099,0.18333402017332048,0.9948876022743963
3,660.6350331644009,779.6317388931582,33.28723883056339,338.7208199029674,806.40107256333,891.0456142151619,53.45354423189153,8.174377071946239,0.3273938688543202,0.09644571852330128,0.35809349454038614
4,941.1105648806712,875.8281389591843,901.9129062613936,582.9933088255815,997.8901863925739,57.652434395371905,136.62606945431804,19.561908081137638,1.2660842982735119,0.21820355008843415,1.3355406454670604
5,720.5179902094673,527.7003344247771,581.4476683168624,789.858984458383,423.64696255485245,67.7703417351188,240.74947291499782,4.837535596095291,1.3271411795587458,0.09457907969226807,1.3572466356509594
6,322.69886646486907,406.5156937833656,552.0017293313733,824.9708480632454,361.58745277571467,483.00331036397836,75.27061541192853,11.373954133554081,0.2649911452197691,0.1523075319138306,0.31347213836819454
7,129.31168755255618,609.9428217694978,146.84003640938957,922.8843500954192,679.1277942630566,946.0449646293504,395.0970732880479,3.170098860419112,2.2089671184892343,0.09972048678875808,2.240709135289156
8,501.95205881568927,213.86109394655406,952.3536264039308,465.1749621503997,741.2599611561549,628.2874393333676,476.36535056160653,16.21199905494635,3.433475941510614,0.2052368930865715,3.4988048735897155
9,243.6409508379204,460.3388683210564,310.0588049859942,299.2657880984076,597.6939137883165,623.7708023997229,356.966652861272,5.787245502883772,2.149471137475471,0.0930914080388153,2.1791030529729953
10,822.436141941578,250.46259816840387,711.3774417470382,233.31392219322194,512.8023093164282,166.97916756577473,317.13746366047354,15.226627386612428,2.0958687028711056,0.2132430168138393,2.163746063282607
11,303.4589336355867,684.0184949327116,441.7683639145299,695.730821916978,843.4497633309579,523.6874601392939,214.95993088220857,16.484875468966237,1.540240137951853,0.15740849798075363,1.5903448190284681
12,100.8723647586087,123.16154967922613,220.08140362778894,68.34862669267264,221.75409396852007,420.4514426745109,275.68477663546025,17.6296704464114,1.3726654262578821,0.1889497751058483,1.4328100076662775
13,9.57416671387179,180.56976310753166,832.1503330521404,153.725730281405,486.9218288092761,799.4621052062657,14.446426956113603,3.685722143402792,0.27674831089914526,0.09546434009039141,0.3071355541279284
14,468.3813501781311,827.966655390508,377.44962218924223,626.8035904760841,267.2010608833834,326.09425378606693,464.41066372340055,13.552911538358801,2.9760218799117895,0.22499561873776316,3.0476402097040585
15,578.0673533778032,3.16743920656596,790.4941719007575,508.3226913673059,54.735220532204515,194.35406458941,406.4423786532712,2.083640443969581,1.597781420642421,0.10664049182017588,1.6317261434562846
16,406.8483380563978,743.8559628051773,655.9535673262716,433.54246999394667,898.6761898297389,689.0127725120783,114.32216392242356,12.323093833768285,0.9586439989723932,0.09415372702827418,0.9886140611065428
17,0.6428,195.45,838.93,7.9514,442.71,846.11,7.0372,9.7727,0.3057852761126984,0.09785620156673666,0.33693387249578444
18,3.2214,11.673,814.07,672.59,368.19,948.0,30.088,5.6003,0.1831687002066707,0.09452306131228597,0.21325632509472792
19,7.0617e-06,14.054,811.22,485.92,411.31,775.31,12.055,2.3783,0.3700992709730923,0.10348113564903363,0.4030383394837056
20,65.016,2.3114,827.82,472.69,442.87,833.14,44.434,3.377,0.12547909890592918,0.09633110348291554,0.156142241491535
21,131.97,4.2049,607.81,497.59,375.81,860.09,64.12,10.035,0.13619492721177415,0.09531855888126843,0.16653576684047366
22,97.662,0.31016,915.75,276.61,431.01,852.15,91.904,3.5934,0.278213342039351,0.09528167624536006,0.30854244156041233
23,2.6365,0.0021747,773.14,652.71,654.45,838.33,46.955,1.1641,0.3154746390579018,0.12394651948770916,0.3549280415689115
24,182.59,0.0018125,810.46,525.31,427.85,844.55,73.603,4.8373,0.22802859517667462,0.09317480977486235,0.2576870582713074
25,81.586,0.010091,815.34,453.45,485.41,957.2,86.321,2.5764,0.19184977799779898,0.1018727090678237,0.22427686842641237
26,0.00037934,4.1259e-08,805.25,473.49,188.52,806.12,88.932,3.9166,0.08625080979647469,0.09420778056122037,0.11623807770454428
27,0.022613,4.4997e-07,795.67,473.94,179.44,794.36,82.578,3.1739,0.011600441184782997,0.09661685470097252,0.042354541208085406
28,0.019865,8.2956e-06,775.5,479.46,416.39,804.23,89.737,2.887,0.1569381605897842,0.09884541678962594,0.18840163395787937
29,0.022774,4.4286e-07,805.05,473.08,184.77,818.69,80.508,3.2288,0.01098274606207318,0.09651258446074659,0.041703655837076914
