iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1885.1,0.00167,373.28,19.823,0.7340180301098767,0.11127789777694048,0.7694388850860261
2,1944.9,0.012327,113.36,18.465,0.5776020227453589,0.09272062842892317,0.6071159154274589
3,1996.0,0.16324,118.12,18.542,0.1716693970174604,0.07392869088158524,0.19520163019769443
4,1996.7,0.085206,132.54,17.002,0.10119862340833151,0.07297232290295869,0.12442643520613911
5,1989.6,0.097039,107.7,13.682,0.15555580604203467,0.07361238790995536,0.17898735685936962
6,1155.4,0.19733,113.14,19.829,0.06785617121352731,0.07360718502634277,0.0912860659015717
7,1138.7,0.19701,127.78,19.785,0.021872721361261827,0.07338197418591953,0.04523092921232374
8,1252.1,0.17571,125.37,18.787,0.029387002433718976,0.07348023184652401,0.052776486669544584
9,1111.4,0.20971,124.25,18.375,0.015137649111620856,0.07341831862868994,0.03850742575812443
10,1118.5,0.20971,123.93,18.169,0.013179439110686744,0.07343387135067118,0.03655416634235402
