iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,499.4661802638156,342.63776170426854,292.89776678489744,32.47578966048366,21.49004606597931,177.9694406482304,365.8021217424077,6.607804953179731,1.9323967652989298,0.15111501639124814,1.9804981689670897
2,701.2545212156522,560.8039402424364,661.0766383888508,176.57294169087066,81.21973575153557,280.7856377290158,69.46748104714631,17.050540647899876,1.3375470180252804,0.09258878460849063,1.3670189435159046
3,192.87389713445722,75.69729010844858,694.0487002461883,807.2643021658472,344.3099228898011,515.9765723080365,411.65337998839294,3.0026661759814415,0.22378259262795144,0.0927118174027981,0.25329368067332847
4,76.33180451447164,681.8097721590078,13.159465039636741,684.8958022958757,669.2021185643595,739.9900706359915,59.97842375662415,1.2172183616554486,0.202204429120217,0.0947240551060393,0.2323560323198875
5,860.9916622221327,943.2764929238767,181.8890821168439,740.7586307253799,549.925027386929,110.02418995937927,192.98829874581924,5.551540358981399,2.1145482969452005,0.0996628558289686,2.146271969240871
6,686.1862262641591,758.1061904440753,879.5514173682748,603.4658264543782,198.99119351864468,835.8790251717778,163.14816097604228,13.001553515880937,0.27851388314933545,0.11438345819894628,0.3149232687099504
7,511.95585675916834,875.9205694951235,832.5943683963266,483.5847849514827,485.90587516239196,5.162367152945178,234.74017134564056,18.590289284734094,0.5473229897606878,0.12010060207607504,0.585552198738128
8,436.7879157389559,129.5633096368477,467.11105895762967,984.8464278537799,892.640371531558,402.5099296709362,459.7109384577069,8.496657414205004,1.0488635838699594,0.09622089211660526,1.0794916450880987
9,885.2137672739459,594.321015572672,941.5413891360563,866.5480446331455,311.54580656293786,440.8607660597137,147.25137498229262,11.708545869974827,1.0566432024169528,0.0914083641030949,1.0857393883908555
10,575.4188841438605,390.45256329581537,593.0833119629712,878.1349777193165,706.9797391802217,964.6727325979883,265.8431901771847,9.687918446586833,1.4437088838791496,0.09251773706093483,1.4731581942329977
11,344.60970425837587,49.82230160649287,367.70219389743573,551.6963421586839,397.82803752486586,578.5405569517014,110.75962173759538,11.184639350408098,1.6027408087037018,0.18554373921469702,1.661801215215247
12,146.5144406575587,278.96860719469186,540.7870912065368,388.29445180661065,831.0164214569007,810.0813840677096,312.90304280624787,7.882598331259402,3.173607914654616,0.20055052359986628,3.2374451289957893
13,25.901949607318585,204.49245219942983,777.1239479107438,268.2111049519363,765.0228859180978,212.24157697435174,27.020694803598833,15.385248619057755,0.9789568898918654,0.09187797681199186,1.0082025582336875
14,265.543723313624,481.9651833017334,223.69588703808296,247.79044818758595,566.2354396798173,637.2980492163487,498.95392133303767,4.420354619532894,1.5517038059619397,0.15428745179754544,1.6008150271832036
15,969.606662513371,705.9430718140263,414.23629097971553,373.68538960300543,988.3888161920733,359.4161288299879,282.78375227099417,19.259574879860402,1.5738804372060868,0.09235119891445473,1.6032767368214835
16,792.0421341328183,839.2736693443345,76.57208729679287,90.23922477392581,175.02886189990423,933.1981276824486,381.83822010274713,14.08722158768857,0.40042138335888944,0.09424637483146169,0.4304209362047269
17,601.52,528.19,695.78,170.22,11.845,274.44,72.854,17.239,1.5074980534442026,0.09426185486132994,1.5375025337365855
18,676.86,523.43,698.07,163.61,45.55,296.2,72.359,16.891,1.733019752426901,0.0927195912391042,1.762533314961228
19,817.42,550.09,341.56,0.91178,5.5164,319.56,60.269,18.43,0.17861004275744408,0.09717962406625985,0.20954327783335883
20,770.47,568.19,16.342,3.1854,874.13,828.71,29.538,16.98,1.745205097681544,0.09838109012271282,1.7765207712811422
21,785.06,535.72,461.82,182.79,7.6207,324.45,70.012,19.153,2.73382058840836,0.09519819581640215,2.764123115283581
22,757.06,215.97,512.36,6.7273,31.234,33.72,53.246,18.839,2.1827000835974606,0.15513133495902554,2.2320799211718074
23,761.84,543.27,474.86,104.56,8.1979,314.05,77.646,18.919,2.074045062683816,0.092019595513948,2.1033358096585393
24,1.7339,602.87,17.503,672.29,721.52,715.5,230.46,3.4694,1.8388308320927913,0.09446740720491165,1.8689007417282646
25,162.77,85.185,510.44,814.13,578.17,528.99,470.23,1.6722,0.1684278187077945,0.09305203482450812,0.1980472013219538
26,36.603,683.53,3.5608,677.97,663.87,744.32,48.752,1.0661,0.10844380734408589,0.16217381094067004,0.16006533464660216
27,13.86,718.62,0.57961,664.72,667.24,813.92,40.086,2.5656,0.08952947337071297,0.15489992005863834,0.1388356492944564
28,103.51,590.33,0.52756,594.88,0.085123,745.2,104.52,5.5101,0.2702826087611571,0.09488751552457725,0.300486243028048
