Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
1752.4,0.26897,174.4,2.0191,0.018119,0.018118851089643628
1752.4,0.26897,174.4,2.0191,0.018119,0.018118851089643628
1752.4,0.26897,174.4,2.0191,0.018119,0.018118851089643628
1752.4,0.26897,174.4,2.0191,0.018119,0.018118851089643628
1752.4,0.26897,174.4,2.0191,0.018119,0.018118851089643628
1752.4,0.26897,174.4,2.0191,0.018119,0.018118851089643628
1752.4,0.26897,174.4,2.0191,0.018119,0.018118851089643628
1752.4,0.26897,174.4,2.0191,0.018119,0.018118851089643628
1752.4,0.26897,174.4,2.0191,0.018119,0.018118851089643628
1752.4,0.26897,174.4,2.0191,0.018119,0.018118851089643628
