evals,errors
1000,6.882684813062772
2000,6.712120209298551
3000,6.365515189950548
4000,5.924833531241328
5000,5.2535438938919645
6000,5.115601839580383
7000,4.709518360187917
8000,4.709518360187917
9000,4.709518360187917
10000,4.118948733491992
11000,3.574123716327761
12000,3.574123716327761
13000,3.4725997054099307
14000,3.4725997054099307
15000,3.4725997054099307
16000,3.4725997054099307
17000,3.4725997054099307
18000,3.4725997054099307
19000,3.1712767770127104
20000,3.118310105669006
21000,3.118310105669006
22000,3.118310105669006
23000,3.0319672687612322
24000,3.0319672687612322
25000,3.0319672687612322
26000,2.950359662020738
27000,2.950359662020738
28000,2.950359662020738
29000,2.950359662020738
30000,2.950359662020738
31000,2.950359662020738
32000,2.950359662020738
33000,2.950359662020738
34000,2.950359662020738
35000,2.950359662020738
36000,2.918319672138198
37000,2.918319672138198
38000,2.918319672138198
39000,2.762150519881327
40000,2.762150519881327
41000,2.762150519881327
42000,2.7189096411253204
43000,2.7189096411253204
44000,2.7189096411253204
45000,2.7189096411253204
46000,2.7189096411253204
47000,2.7189096411253204
48000,2.7189096411253204
49000,2.5998046784563815
50000,2.5998046784563815
