iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,892.3452159870509,364.35725334905317,96.99861510887136,43.32324411680649,104.50196401725165,832.1205406459192,290.38022298554114,7.739189052644333,1.5181803179025835,0.0941028362558741,1.5481341810007627
2,754.8484859480626,979.783840768433,340.78396780234795,973.1321451574686,169.30469779602834,257.6159066249851,177.56956483719975,10.25988768152399,0.9427526135829501,0.15300410133722359,0.991455331665255
3,660.6350331644009,779.6317388931582,33.28723883056339,338.7208199029674,806.40107256333,891.0456142151619,53.45354423189153,8.174377071946239,0.32874618608020006,0.09647609179948635,0.35945547988035154
4,941.1105648806712,875.8281389591843,901.9129062613936,582.9933088255815,997.8901863925739,57.652434395371905,136.62606945431804,19.561908081137638,1.273873613501903,0.17608742901743793,1.32992398299084
5,720.5179902094673,527.7003344247771,581.4476683168624,789.858984458383,423.64696255485245,67.7703417351188,240.74947291499782,4.837535596095291,1.3360023122690914,0.09460506828494969,1.3661160407872834
6,322.69886646486907,406.5156937833656,552.0017293313733,824.9708480632454,361.58745277571467,483.00331036397836,75.27061541192853,11.373954133554081,0.2622413352545956,0.15460285390570405,0.31145295208500945
7,129.31168755255618,609.9428217694978,146.84003640938957,922.8843500954192,679.1277942630566,946.0449646293504,395.0970732880479,3.170098860419112,2.212221856116422,0.0998158666505384,2.2439942332692917
8,501.95205881568927,213.86109394655406,952.3536264039308,465.1749621503997,741.2599611561549,628.2874393333676,476.36535056160653,16.21199905494635,3.461016644567541,0.17098144960133818,3.5154417303296825
9,243.6409508379204,460.3388683210564,310.0588049859942,299.2657880984076,597.6939137883165,623.7708023997229,356.966652861272,5.787245502883772,2.1504337592298994,0.09306874629436267,2.180058461270126
10,822.436141941578,250.46259816840387,711.3774417470382,233.31392219322194,512.8023093164282,166.97916756577473,317.13746366047354,15.226627386612428,2.091976054448007,0.22171014428859956,2.1625485852423028
11,303.4589336355867,684.0184949327116,441.7683639145299,695.730821916978,843.4497633309579,523.6874601392939,214.95993088220857,16.484875468966237,1.5563762341684308,0.14799137693674239,1.6034833525173477
12,100.8723647586087,123.16154967922613,220.08140362778894,68.34862669267264,221.75409396852007,420.4514426745109,275.68477663546025,17.6296704464114,1.3862160725173016,0.2068276527567048,1.452051359125949
13,9.57416671387179,180.56976310753166,832.1503330521404,153.725730281405,486.9218288092761,799.4621052062657,14.446426956113603,3.685722143402792,0.27378282096921086,0.09542960379764193,0.3041590072926025
14,468.3813501781311,827.966655390508,377.44962218924223,626.8035904760841,267.2010608833834,326.09425378606693,464.41066372340055,13.552911538358801,3.01547062505498,0.24041481078221552,3.0919970361119646
15,578.0673533778032,3.16743920656596,790.4941719007575,508.3226913673059,54.735220532204515,194.35406458941,406.4423786532712,2.083640443969581,1.6107473956077611,0.10662526131648464,1.6446872704017284
16,406.8483380563978,743.8559628051773,655.9535673262716,433.54246999394667,898.6761898297389,689.0127725120783,114.32216392242356,12.323093833768285,0.9604857460029215,0.09415116743670669,0.9904549933937706
17,0.6428,195.45,838.93,7.9514,442.71,846.11,7.0372,9.7727,0.30534651448747485,0.0981798809599762,0.336598141221383
18,3.2214,11.673,814.07,672.59,368.19,948.0,30.088,5.6003,0.1819446002316655,0.09464226798785595,0.21207016978305576
19,7.0617e-06,14.054,811.22,485.92,411.31,775.31,12.055,2.3783,0.36465938622970406,0.10346085692751932,0.3975919998227802
20,65.016,2.3114,827.82,472.69,442.87,833.14,44.434,3.377,0.12417699628742472,0.09633042402545733,0.15483992259500434
21,131.97,4.2049,607.81,497.59,375.81,860.09,64.12,10.035,0.13518227473392538,0.09534997125373312,0.16553311323132888
22,97.662,0.31016,915.75,276.61,431.01,852.15,91.904,3.5934,0.28340778257751364,0.09536421670337174,0.3137631555423703
23,2.6365,0.0021747,773.14,652.71,654.45,838.33,46.955,1.1641,0.30780120889859863,0.12391099503532393,0.34724330362521283
24,182.59,0.0018125,810.46,525.31,427.85,844.55,73.603,4.8373,0.2274656778978523,0.09322089226437094,0.25713880950447565
25,81.586,0.010091,815.34,453.45,485.41,957.2,86.321,2.5764,0.19375318088908666,0.10190284780394086,0.22618986477536324
26,0.00037934,4.1259e-08,805.25,473.49,188.52,806.12,88.932,3.9166,0.09527235109606329,0.09420079855289577,0.12525739656185775
27,0.022613,4.4997e-07,795.67,473.94,179.44,794.36,82.578,3.1739,0.015654274960959624,0.09656783514487781,0.04639277157494074
