iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1224.389089724553,0.609961851752765,23.18857857227938,1.1557176172467925,0.17023974628702218,0.15202947697064295,0.21863223179812877
2,690.0145153998089,4.80401456634425,103.93979010528228,6.855382276342665,1.7262048491637711,0.1641443302246743,1.7784536122353019
3,456.5005329351082,5.337363235493777,251.55691824653985,16.01469958123311,1.56322391864737,0.21740148564351364,1.6324249607987438
4,129.11570825789923,8.777484739832456,405.83887325956084,14.103201724327496,1.1183231287176858,0.20484697611034106,1.183527946368462
5,1464.4488299335087,17.129422260963576,232.38587177025082,5.336319476370422,5.474314131600561,0.1060889726659281,5.508083300415208
6,1881.4735112164915,12.925824296353163,317.28313628295854,9.89188122417874,7.279106196871501,0.2160569451849519,7.34787925850254
7,1574.1560195905038,19.19638863966147,444.89501476767725,12.291876805403318,6.58691116777446,0.22105595256296154,6.657275462875026
8,974.2327713692673,10.185645108746968,184.07494144637946,19.527901540506242,3.105629127513493,0.20055707368872341,3.169468426812705
9,169.39,10.773,45.225,1.1051,0.5504553884086638,0.1545761533639543,0.5996585061926722
10,953.78,0.15852,245.21,5.2285,0.3249831355263426,0.10397089343580368,0.35807809878232033
11,1465.4,0.1052,88.322,3.1261,0.39338775277924964,0.11602019308629624,0.43031812723557
12,807.03,0.224,105.06,4.9785,0.25826229470867457,0.10440594040039784,0.2914957377144368
13,1335.3,0.45143,77.981,2.4668,0.3237462666387775,0.12320077686881671,0.36296229190164514
14,1282.6,0.3151,106.26,5.0153,0.1793265709862238,0.10412034365863351,0.2124691057256206
15,909.21,0.26557,124.51,5.5984,0.06133497621452982,0.23574323367303673,0.1363743780935929
16,1081.1,0.24808,132.93,4.5326,0.020621247303504092,0.10609610150340466,0.054392685297596735
17,1064.9,0.24949,126.73,4.8007,0.015655436406336848,0.10500677300515465,0.04908013037013477
18,1061.0,0.25496,124.52,4.7428,0.01538119665345682,0.1051658579281649,0.04885652892099168
19,1145.9,0.24084,123.21,4.5554,0.016763944749907913,0.10588772959965183,0.050469055907033086
20,1137.3,0.23945,124.13,4.6718,0.014667871397570585,0.10542392169637252,0.04822534791379179
21,1046.5,0.25183,124.66,4.894,0.018902477074025967,0.10466396324505431,0.052218051302103656
22,1060.0,0.24718,124.61,5.0967,0.019993920724690067,0.10404731539607429,0.05311320984614344
23,1239.4,0.23647,122.51,3.8895,0.032927129428169326,0.10960627911071905,0.06781589165693111
24,1080.0,0.25115,122.78,4.6587,0.016157955785041225,0.10543497236932822,0.0497189498397132
25,1183.1,0.21172,124.69,5.8251,0.01719767262552783,0.18623054292312252,0.07647669554733251
26,1066.4,0.2541,123.22,4.548,0.015500940277903445,0.10582302217183326,0.04918545442104445
27,1080.7,0.24875,123.23,5.15,0.016536029259294725,0.10387914376537731,0.04960178768812161
28,1055.1,0.25669,123.52,4.8248,0.01617684901623542,0.10487512796953267,0.049559639063727845
29,1043.4,0.2545,126.63,4.4759,0.01653372231917737,0.10615020224634801,0.05032238111459876
30,1139.2,0.23395,122.74,5.2986,0.013862222769001184,0.10331399272468766,0.04674808803438949
31,1124.7,0.23614,125.17,5.3663,0.012318550120577558,0.10316575730260488,0.04515723058563429
32,1156.1,0.23125,122.28,5.2999,0.013789428639642116,0.10327091385090009,0.04666158147361818
33,1145.0,0.23161,123.03,5.3571,0.01370614173002899,0.1031036685247359,0.04652505872326895
34,1162.8,0.24566,120.18,5.2959,0.01979433582557351,0.10331544761129989,0.05268066419575376
35,1267.0,0.20782,125.13,5.2762,0.015664939227444746,0.10338449758050611,0.04857324688546403
36,1143.2,0.23504,124.08,5.6646,0.01586148025859678,0.1211568504958933,0.05442690355033112
37,1120.0,0.2385,124.05,5.3797,0.013053561482302025,0.1031050245829114,0.04587291012226549
38,1143.3,0.22814,123.86,5.4884,0.015959246503161103,0.1015883596790981,0.048295825710212806
39,1153.7,0.23258,124.71,4.9037,0.012930755738584368,0.10453275902379588,0.04620456636592646
40,1163.1,0.22931,125.18,4.92,0.012966307209190116,0.10447530499715571,0.046221829651851565
41,1138.7,0.23226,127.12,5.444,0.011937568731487571,0.10285847939003717,0.04467843959916808
