Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g51),Error (g237),Error (g56),Error (g80),Error (curve),Error (g262),Error (g72),Error (g126),Error (g223),Reduced Error
673.86,0.4463,115.11,6.8555,0.12716,0.093202,0.030002,0.25989,0.33555,0.11479,0.21662,0.028316,0.13266,1.3381942524340844
650.68,0.45729,117.33,6.9127,0.12695,0.093134,0.029276,0.26003,0.37199,0.11482,0.2341,0.028381,0.1325,1.3911909025102447
668.89,0.44129,117.41,6.8824,0.12709,0.093215,0.029609,0.25995,0.3593,0.1148,0.24854,0.028437,0.13269,1.393627850925908
667.3,0.44298,116.29,6.9234,0.12692,0.093106,0.029386,0.26005,0.34152,0.11482,0.26751,0.028348,0.13259,1.3942510351104116
661.01,0.4477,117.62,6.9462,0.12683,0.093069,0.0291,0.2601,0.37041,0.11483,0.27361,0.028384,0.13252,1.4288538615870199
642.73,0.45799,117.39,6.9232,0.12691,0.093144,0.029094,0.26005,0.40399,0.11483,0.24298,0.028403,0.1325,1.4318978485833747
646.81,0.45718,117.36,6.9786,0.12668,0.093027,0.028739,0.26016,0.40775,0.11484,0.25463,0.028354,0.13239,1.446565879792931
676.27,0.443,116.37,6.9465,0.12681,0.093048,0.029314,0.26008,0.35337,0.11481,0.31276,0.028299,0.13252,1.451021237644216
653.62,0.45869,115.33,6.798,0.12738,0.093351,0.030279,0.25978,0.37878,0.11478,0.28655,0.028408,0.13271,1.4520281429410407
650.55,0.47708,115.17,7.0063,0.12646,0.09287,0.028681,0.2602,0.40219,0.11484,0.27245,0.028125,0.1321,1.4579087702456346
