iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1830.0,0.056335,114.48,1.5806,0.4902828387483459,0.11648908372118354,0.5273624657292899
2,1803.0,0.21592,75.824,4.267,0.1161978791513227,0.07681225649729687,0.1406479797744974
3,1620.9,0.1269,158.15,4.0142,0.06447874341170572,0.07807806820510302,0.0893317644155223
4,1397.6,0.15982,132.7,4.0248,0.06380623105716912,0.0778657026523921,0.08859165400607294
5,1372.7,0.1978,126.55,4.0137,0.014965379458733545,0.07795099257391155,0.03977795103284884
6,1291.8,0.19598,123.76,4.3783,0.035927771081948494,0.07660462645063545,0.060311781008602065
7,1312.7,0.19464,128.87,4.8297,0.016979292370495645,0.07557626016615517,0.04103596314218105
8,1327.5,0.19769,125.05,4.9603,0.013039655449703199,0.07537306303172261,0.037031646564654505
9,1352.9,0.19333,125.78,4.7283,0.01502091474979227,0.07577950870646288,0.03914228154121005
10,1342.9,0.19067,125.19,5.09,0.016899139240997396,0.07516641611075994,0.04082535259805684
11,1319.8,0.18678,125.87,5.8101,0.023506900021646016,0.0744359208037317,0.04720058950066751
12,1349.2,0.19786,121.97,5.6207,0.014333232061360696,0.07462678822532187,0.03808767652762475
13,1342.2,0.1939,125.25,5.0856,0.013055567597161484,0.0751821514018997,0.0369867896529527
14,1362.3,0.19207,125.15,5.1893,0.011557642746264673,0.07504471060375885,0.03544511603724266
15,1355.8,0.17665,124.06,6.9524,0.03271190379868789,0.07386603587573666,0.05622419327114142
16,1325.3,0.19827,124.04,5.1348,0.012933039922981974,0.07512070972964613,0.03684470448707121
17,1363.7,0.19049,124.45,5.3126,0.013147428092125525,0.07490075588693935,0.03698907917357708
18,1312.1,0.20679,121.49,5.894,0.015809028704114107,0.074421532551421,0.0394981382601802
19,1388.3,0.18821,123.94,5.0902,0.013400864886504698,0.0751814923770225,0.03733187716816226
20,1629.0,0.15632,127.19,7.3319,0.018186078069666635,0.07370204270426696,0.04164616689437473
21,1587.0,0.15492,127.56,4.6707,0.02534963485315934,0.07588666012058908,0.04950510899901206
22,1410.6,0.18365,121.08,7.0551,0.013551309986561203,0.0738348880393739,0.037053684794767235
23,1449.5,0.17688,125.41,6.9166,0.011357495043599376,0.07388358299162708,0.03487536993651484
24,1305.0,0.20216,123.8,5.0128,0.013718133064132816,0.07529557049018379,0.037685457537006806
25,1440.0,0.17626,124.49,6.7176,0.010416007881202708,0.07397011215175857,0.03396142586123121
26,1448.6,0.17693,123.28,6.9015,0.011102321993224371,0.0739024414858363,0.034626199731285175
27,1817.6,0.12759,127.16,6.471,0.03165300606957988,0.07403470825915637,0.05521898562920209
