evals,errors
1000,5.627733686763951
2000,3.8407811684216444
3000,3.2834579818243865
4000,3.1478813510655264
5000,3.1478813510655264
6000,3.1478813510655264
7000,3.1208636897757045
8000,3.1208636897757045
9000,3.1208636897757045
10000,3.1208636897757045
11000,3.1208636897757045
12000,3.1208636897757045
13000,3.1208636897757045
14000,3.1208636897757045
15000,3.1208636897757045
16000,3.1208636897757045
17000,3.1208636897757045
18000,3.1208636897757045
19000,3.1208636897757045
20000,3.1017391066148563
21000,3.1017391066148563
22000,3.1017391066148563
23000,3.1017391066148563
24000,3.1017391066148563
25000,3.1017391066148563
26000,3.1017391066148563
27000,3.1017391066148563
28000,3.1017391066148563
29000,3.1017391066148563
30000,3.1017391066148563
31000,3.1017391066148563
32000,3.1017391066148563
33000,3.1017391066148563
34000,3.1017391066148563
35000,3.1017391066148563
36000,3.1017391066148563
37000,3.1017391066148563
38000,3.1017391066148563
39000,3.1017391066148563
40000,3.1017391066148563
41000,3.1017391066148563
42000,3.1017391066148563
43000,3.1017391066148563
44000,3.1017391066148563
45000,3.077357651261328
46000,2.9700352265228434
47000,2.9700352265228434
48000,2.9700352265228434
49000,2.9700352265228434
50000,2.9700352265228434
