iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,229.21730579616596,383.8142935238223,486.2202527467418,13.700975807958928,2.9005239764369244,0.16481862054072283,2.952987372782211
2,106.7969906791039,125.31866602286823,352.76051530083066,11.708510321299483,1.7348114666121326,0.14454524215325262,1.780821646190343
3,520.298823079849,273.80608826248,218.5508083442554,1.04947197113975,0.22030884448114504,0.1258222459926474,0.26035930928245354
4,360.44927120514905,12.58716751737883,104.36659254752759,4.450059547512579,0.17410304676434202,0.09359290723594217,0.20389459441422486
5,993.3238284625421,535.4397937699727,259.9492108898196,10.09756656308194,2.288636450939409,0.09220592589947528,2.317986508717942
6,773.6552611867854,823.1298233618219,125.97672599743301,19.698702770525557,1.1838367906950884,0.1941650310286938,1.245641439622704
7,435.2006003035072,697.7263139635604,394.2418152454258,17.3158464337451,2.62729284751882,0.18949443288245077,2.687610798882095
8,648.3950642230607,907.8620662619651,54.14191498517738,5.9765043108241835,0.4537393133686971,0.09399989837371026,0.48366041032132073
9,574.58,10.867,98.053,2.6252,0.2800708938379478,0.10179034622791777,0.31247176736036497
10,510.35,1.1361,72.338,1.1049,0.3198234378549737,0.1243492592421937,0.35940503641139504
