iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,229.21730579616596,383.8142935238223,486.2202527467418,13.700975807958928,2.8375142841667,0.1600667693027053,2.888465119285251
2,106.7969906791039,125.31866602286823,352.76051530083066,11.708510321299483,1.684670075830423,0.18915956785013519,1.7448814363433744
3,520.298823079849,273.80608826248,218.5508083442554,1.04947197113975,0.21826490080722888,0.1254251371588675,0.25818896194085433
4,360.44927120514905,12.58716751737883,104.36659254752759,4.450059547512579,0.1587868233410117,0.09345841510915155,0.1885355608173232
5,993.3238284625421,535.4397937699727,259.9492108898196,10.09756656308194,2.2517070310661,0.0922141129982677,2.2810596948791177
6,773.6552611867854,823.1298233618219,125.97672599743301,19.698702770525557,1.1531247221462184,0.18679583427774432,1.2125836828947734
7,435.2006003035072,697.7263139635604,394.2418152454258,17.3158464337451,2.578172324982359,0.19620404793949586,2.6406260131507793
8,648.3950642230607,907.8620662619651,54.14191498517738,5.9765043108241835,0.43786894882953786,0.09396011590727933,0.46777738262979973
9,574.58,10.867,98.053,2.6252,0.2650011980378336,0.10168606715282433,0.29736887849972643
10,510.35,1.1361,72.338,1.1049,0.3191693158998689,0.12390690069746507,0.35861010735826526
11,10.042,7.9138,109.38,4.8865,0.36918373667276577,0.17845199399721073,0.4259867705712884
12,490.34,14.995,74.455,4.7415,0.14677991727471562,0.09364297087499901,0.17658740067584858
13,479.94,8.1903,77.675,4.7541,0.15038467044223588,0.0935610697561797,0.18016608390755914
14,66.908,175.94,98.163,2.1344,0.4093913321868335,0.10623144585245288,0.44320585162526727
15,497.41,1.4083,88.153,2.9094,0.14819232786589495,0.09942112467175408,0.17983905474442546
16,401.73,0.012908,23.811,11.564,0.29848042104767886,0.0964654185593352,0.32918631744997257
17,441.67,10.891,93.212,1.9039,0.02953476771649107,0.10910110889237093,0.06426272927054702
18,455.78,13.932,91.906,1.9741,0.01201391541205629,0.10818933822259093,0.04645165134798884
19,456.3,13.186,91.329,1.963,0.014892479670897792,0.10832884917702115,0.04937462332285643
20,378.06,0.1232,91.858,3.1425,0.04649695576319768,0.09788175827761122,0.07765368710001341
21,442.23,0.035085,86.892,3.6555,0.1174233510340416,0.0957183133221369,0.1478914364533154
22,472.77,30.936,92.151,2.0247,0.02866021613155896,0.10761816203416379,0.06291614103996238
23,425.64,5.8749,91.036,2.1643,0.016829917157737236,0.1058726318050453,0.05053022253757958
24,412.57,8.5573,89.73,2.2046,0.030204216342356885,0.10536481111397526,0.06374287737582296
25,375.76,0.021985,82.78,2.8882,0.04185082496866968,0.09926145697910314,0.07344672804212524
26,447.7,9.5,91.21,2.0723,0.010849098718003821,0.10698610958718427,0.044903835083947005
27,432.24,13.038,87.562,2.2638,0.010634940165375188,0.10481733419122169,0.043999333881871314
28,431.28,0.1874,91.501,2.3451,0.024441237084166168,0.1040134342214896,0.057549741492793724
29,445.74,8.8186,90.711,2.0849,0.011458232503309407,0.10683023170015338,0.04546335139677322
