time,mCS_cp_xx,mCS_cpvp_xx,mCS_vp_xx,mEE_cp_xx,mEE_cpvp_xx,mEE_vp_xx,mTE_cp_xx,mTE_cpvp_xx,mTE_vp_xx
0,0,0,0,0,0,0,0,0,0
267.81,368.96380597589,370.21642432047,372.09535160277,0.0017905260469771,0.0017546056421457,0.0017007250416252,0.0034824990750772,0.0069245193190049,0.01208754904032
365.02,380.7287338114,382.66070455494,385.55866030847,0.0018525384587215,0.001813594033017,0.0017551774017531,0.0043000192391878,0.0094168363080716,0.017092060953187
598.99,405.90573267133,409.59388371391,415.12610958712,0.0019809728252629,0.0019412606609035,0.0018816924218013,0.0062928949231392,0.015375245057687,0.028998768558684
835.2,429.46804808889,435.08845511694,443.51906460649,0.0020990910054946,0.0020621057777111,0.0020066279429618,0.0083409780850731,0.021335345240177,0.040826893539418
1083.7,452.5919423675,460.39083524241,472.0891730943,0.0022143697585366,0.0021820392356242,0.0021335434573101,0.010537196272633,0.027544505797999,0.05305546690114
1259.7,468.32120610004,477.74968981464,491.89241362089,0.0022925797038282,0.0022643202058678,0.0022219309642193,0.012112931925162,0.031905089528391,0.061593322226818
1524.3,490.92212261868,502.92299187165,520.92429350374,0.0024047472171533,0.0023836419181275,0.0023519839735412,0.014506074914898,0.038403492810554,0.074249615178843
1845.1,516.61410019549,531.91572360823,554.86815586184,0.0025320041718045,0.0025210678819311,0.0025046634491691,0.0174316907212,0.04619658143918,0.089343912129437
