iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,596.83,7.4618,9.3893,1.414,0.6308056839554345,0.12289078745514628,0.6699230365233185
2,1998.5,2.4867,0.28918,14.161,3.7827780094166266,0.07154267482320709,3.8055507500968857
3,603.33,19.944,0.00010743,1.0018,0.5070794798686106,0.1366263345422883,0.5505689928664749
4,504.02,4.5277,0.00069702,1.0175,0.18056123651649586,0.13565156267902684,0.22374046999351024
5,8.5403,2.4309e-05,0.0059626,1.0375,1.0392044568618752,0.1299691087178898,1.0805749090652754
6,447.66,0.80189,57.588,5.4741,0.23673610806825954,0.07466982682848938,0.26050425214739936
7,646.19,0.73131,155.89,3.6568,0.30747765768248403,0.08011726168633795,0.33297977413121926
8,498.02,1.4785,51.928,7.3709,0.1782980118968849,0.07338220577328029,0.20165629346449326
9,1213.0,0.57158,0.00021989,1.7508,0.2001328446359984,0.11059906372867483,0.2353376200235067
10,422.01,1.0707,88.818,3.2038,0.0573879702540349,0.08359619898652111,0.08399746683883196
11,386.75,1.082,187.04,3.3063,0.2899175948136293,0.08298290715748158,0.3163318745461273
