iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,52.117,0.76807,475.54,19.952,0.9851116683823902,0.10349139993871585,1.018054004117884
2,1976.2,0.010643,29.304,14.853,0.866140864871516,0.07213500039610471,0.8891021486374677
3,1958.6,0.15377,401.04,11.693,1.2982313611841938,0.07112359713724174,1.320870705293931
4,1997.3,0.095997,49.504,5.5126,0.43724992376569893,0.07485095056961628,0.46107572132226204
5,1812.5,0.021704,196.57,9.1695,0.2595739178127154,0.07472261618607882,0.2833588652662612
6,1807.8,0.034935,138.62,3.5512,0.39227171000774286,0.08137396871010268,0.41817384872617896
7,1908.2,0.12642,103.43,5.4548,0.12070067773043432,0.07478133121423756,0.14450431475791062
8,1985.7,0.15762,109.45,8.1021,0.08428178208869808,0.07385892103830809,0.1077918068380595
9,1928.1,0.11681,125.88,6.7617,0.044778784459647766,0.07384366526540079,0.06828395314567143
10,1997.9,0.13142,123.48,6.1456,0.01749820606248964,0.07424625918567573,0.04113152437345431
11,1997.7,0.13073,123.11,6.3709,0.015335786582151081,0.0741401617855419,0.038935333041754755
12,1951.9,0.13133,125.95,5.8123,0.0186696080644391,0.07438312908175009,0.04234649341644518
13,1997.0,0.12696,124.25,5.8578,0.016153912484935005,0.07446520722014349,0.03985692411983127
