Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
899.36,2.7372,188.56,1.8776,0.0,0.0
900.53,2.732,186.63,1.9149,0.0,0.0
929.09,2.7462,186.39,1.8677,0.0,0.0
922.62,2.7029,189.99,1.8798,0.0,0.0
908.91,2.7475,189.02,1.8907,0.0,0.0
907.13,2.7672,187.8,1.8564,0.0,0.0
901.77,2.7406,187.89,1.8871,0.0,0.0
900.92,2.7587,188.62,1.8878,0.0,0.0
915.1,2.7162,187.94,1.8781,0.0,0.0
1211.3,3.9384,196.88,2.9928,0.0,0.0
