Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
1123.0,0.3306,152.17,4.5139,0.012402,0.012402209020519209
1123.0,0.3306,152.17,4.5139,0.012402,0.012402209020519209
1123.0,0.3306,152.17,4.5139,0.012402,0.012402209020519209
1123.0,0.3306,152.17,4.5139,0.012402,0.012402209020519209
1123.0,0.3306,152.17,4.5139,0.012402,0.012402209020519209
1123.0,0.3306,152.17,4.5139,0.012402,0.012402209020519209
1123.0,0.3306,152.17,4.5139,0.012402,0.012402209020519209
1123.0,0.3306,152.17,4.5139,0.012402,0.012402209020519209
1123.0,0.3306,152.17,4.5139,0.012402,0.012402209020519209
1123.0,0.3306,152.17,4.5139,0.012402,0.012402209020519209
