iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,3713.8860038960697,1.7150232351191992,89.03818350725506,14.1745235823849,5.149331797267458,0.15364025833184522,5.198237010410316
2,727.4924601726382,6.7454848883342855,146.14760771053835,19.73208319558455,1.7970742839695328,0.17342093210572707,1.8522758811299938
3,412.8766163165218,0.23741754226342837,407.76308198324756,3.2527703430115804,1.5371096335085916,0.23423124131048584,1.6116677532708203
4,1650.7803162062964,8.068263937369668,21.04532520220731,11.030188005448478,2.26025026238833,0.2089037562223896,2.326746393254845
5,3386.3337943436127,3.8141953514358375,266.49151677318855,6.00926698639189,0.47179545324218586,0.2154723429229688,0.5403824301937508
6,1180.5112166788047,9.88889296489341,495.59328976657366,9.905137309299574,3.198978143774105,0.19247234959363257,3.260243995466781
7,2973.7688231913257,3.1000932193195805,235.68246215546674,15.614055117979957,3.37849330415532,0.204825492228554,3.4436912832741298
8,2424.4968410583183,5.832935617981249,332.7875367760958,5.3386745125766595,7.015789985952495,0.14484575736411598,7.0618958224932715
9,3735.2,0.0071554,65.387,11.947,3.923052564085132,0.21526373193294435,3.991573138096206
10,474.53,9.6223,0.090637,10.597,5.903697818255371,0.15604126022939785,5.953367294038966
11,248.91,0.06634,103.38,12.442,6.109300040042881,0.18913401070742858,6.1695032654646464
12,3989.3,0.00088573,184.35,15.559,0.9485217636590795,0.11125917159893198,0.9839366579076384
13,3995.5,0.037867,119.61,17.007,0.4496038971095018,0.12591277297962683,0.4896831775457323
14,3955.6,0.041861,131.29,10.841,0.5064235264072832,0.2280157656934479,0.5790031988332744
15,3996.8,0.03914,274.57,14.116,0.7130949781694127,0.19764952892776488,0.7760087772266894
16,3961.1,2.2449,48.872,4.3759,0.6752210267752409,0.1986297712369431,0.7384468466503846
17,3961.5,0.53058,63.55,7.1941,0.5059229812452534,0.23208142570233653,0.579796793445936
18,3991.8,0.39494,143.95,8.0885,0.3033931262274594,0.22760745298136753,0.375842828680541
