iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,561.4814400446614,778.71286389252,273.3131752084473,1.3611236645203497,0.7911879129405855,0.1184623894063985,0.8288956626295961
2,346.83677342188275,437.91702395054403,3.1920946706763957,11.032702092837607,0.44487272898621694,0.09369940566284504,0.474698176138246
3,923.5176935883654,685.5241604095293,88.87866534646567,17.866914222506082,1.114604050233107,0.24574174820385997,1.1928260781344833
4,16.46461355861993,553.994564412283,435.8207792626204,13.611271386870799,2.0526365811411407,0.10087757413068328,2.0847469102811753
5,873.392962589271,997.250007737382,171.57419810561126,8.813345374195976,1.5792102110971962,0.0928284533492483,1.6087584255174128
6,239.99515663263705,360.5419232125422,373.7472933686281,15.77676416530577,2.1680842066702146,0.12077160075060206,2.206527001159373
7,651.9041390450881,233.2609624175138,242.94077166203763,7.394335534205603,1.6260041417838633,0.09156491697674597,1.6551501600851595
8,405.09719886670126,74.92858424010132,474.7715830881047,3.99820874983784,2.637557918146311,0.09561118834986597,2.6679919046278537
9,8.4454,23.449,24.755,3.2539,0.8777229497141693,0.09890928353698628,0.9092067524993477
10,48.707,362.9,39.062,19.459,0.5809620722210926,0.1035779549103922,0.6139319592597694
11,157.55,378.59,53.641,8.2668,0.3536420112190615,0.09421660282755667,0.3836320873417245
12,236.62,221.56,74.719,9.7971,0.11083186152027324,0.09233190122015467,0.14022201848879368
13,306.28,223.13,72.166,10.678,0.022821734368706457,0.09235844214115146,0.0522203395747686
