Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1145.0,0.23161,123.03,5.3571,0.04681,0.10892,0.11437,0.13578,0.098741,0.13428,0.27131,0.25488,0.030808,1.195905080150566
1145.6,0.23272,123.0,5.3568,0.046861,0.10893,0.11438,0.13576,0.098726,0.13429,0.27294,0.25489,0.030796,1.1975580100398318
1143.3,0.23269,123.05,5.3395,0.047151,0.10909,0.11436,0.13584,0.098854,0.13439,0.27323,0.25481,0.030846,1.1985752515622017
1146.6,0.23074,123.42,5.3682,0.046564,0.10887,0.11437,0.13576,0.098705,0.1342,0.27442,0.25491,0.030821,1.1986230384985692
1143.7,0.23275,123.04,5.3384,0.047178,0.10911,0.11436,0.13583,0.098859,0.1344,0.27416,0.2548,0.030846,1.1995444887812203
1138.5,0.2331,123.05,5.3363,0.047172,0.10908,0.11435,0.13592,0.098892,0.13442,0.2758,0.25478,0.030858,1.2012902140632618
1142.5,0.23167,123.6,5.3573,0.046744,0.10897,0.11435,0.13586,0.098798,0.13427,0.27697,0.25485,0.030861,1.201676004939937
1150.4,0.22932,122.53,5.3239,0.047385,0.10922,0.11438,0.13574,0.098923,0.13448,0.27633,0.25477,0.030855,1.2020865188949033
1141.9,0.23121,123.53,5.3059,0.047622,0.10944,0.11432,0.13598,0.09915,0.13461,0.27675,0.25463,0.030993,1.203500486173332
1140.6,0.23211,123.31,5.3146,0.047508,0.10934,0.11434,0.13596,0.099066,0.13456,0.2779,0.25468,0.030943,1.2042828869441424
