Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1162.8,0.24566,120.18,5.2959,0.048391,0.11068,0.11423,0.13526,0.099786,0.1343,0.36345,0.2541,0.031017,1.2912140727493453
1154.0,0.24549,121.76,5.1174,0.050708,0.11108,0.11397,0.13632,0.10129,0.13538,0.36195,0.25308,0.031655,1.2954244535714976
1154.8,0.24559,122.48,4.6912,0.057118,0.11037,0.11342,0.13853,0.10507,0.13854,0.35782,0.25066,0.033594,1.3051132251032238
1155.1,0.24541,122.33,4.6891,0.057142,0.11037,0.11342,0.13853,0.10508,0.13856,0.35792,0.25066,0.033592,1.3052654179018022
1153.0,0.24539,122.23,4.6899,0.05712,0.11036,0.11343,0.13853,0.10506,0.13855,0.35811,0.25067,0.033581,1.3054038281950442
1153.6,0.24394,122.43,4.7521,0.056283,0.1104,0.11349,0.13834,0.10453,0.13812,0.36101,0.25101,0.033281,1.3064752482540003
1155.9,0.24527,122.78,4.6837,0.057215,0.11037,0.1134,0.13856,0.10515,0.13858,0.35905,0.25061,0.033647,1.306580471417269
1153.5,0.24373,122.48,4.7477,0.056337,0.11042,0.11349,0.13836,0.10457,0.13815,0.36116,0.25099,0.033303,1.3067815347520866
1154.9,0.2464,121.42,4.7114,0.056855,0.11037,0.11348,0.13844,0.10481,0.13843,0.36125,0.25082,0.033418,1.3078703125996116
1154.9,0.24518,123.16,4.7026,0.056969,0.1104,0.1134,0.13852,0.10502,0.13845,0.36164,0.25069,0.033581,1.3086824364728382
