evals,errors
1000,3.5236978886044166
2000,3.358316056652278
3000,3.358316056652278
4000,3.358316056652278
5000,3.320152658701328
6000,2.6200037460575256
7000,1.6376907962335256
8000,1.630008794406542
9000,1.2959492470274356
10000,0.9457720768397169
11000,0.9457720768397169
12000,0.9457720768397169
13000,0.9188725336017958
14000,0.8429593372277034
15000,0.8429593372277034
16000,0.8209392366956144
17000,0.8113930734342341
18000,0.8113930734342341
19000,0.8070673735575475
20000,0.8070673735575475
21000,0.8070673735575475
22000,0.8014165989625963
23000,0.8014165989625963
24000,0.7669839801139575
25000,0.7669839801139575
26000,0.7669839801139575
27000,0.7669839801139575
28000,0.7669839801139575
29000,0.7669839801139575
30000,0.734230405946539
31000,0.734230405946539
32000,0.734230405946539
33000,0.734230405946539
34000,0.734230405946539
35000,0.734230405946539
36000,0.734230405946539
37000,0.734230405946539
38000,0.734230405946539
39000,0.734230405946539
40000,0.734230405946539
41000,0.734230405946539
42000,0.734230405946539
43000,0.734230405946539
44000,0.734230405946539
45000,0.734230405946539
46000,0.734230405946539
47000,0.734230405946539
48000,0.734230405946539
49000,0.734230405946539
50000,0.734230405946539
